"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Roberto Hernandez, L (6-6)","4","9","7","5","0","0","0","3.64","23","80","55","35","3","17","16","6","3","0","20","","","-0.377","0.70","-6.0"
"Hector Ambriz","1.2","4","5","5","2","0","1","6.00","10","33","17","11","1","5","4","4","1","0","","2","0","-0.002","0.07","-1.8"
"Jensen Lewis","1.1","2","0","0","0","1","0","3.86","6","20","17","12","1","4","2","3","2","0","","3","2","-0.002","0.01","-0.7"
"Joe Smith","1","0","0","0","0","1","0","6.75","3","10","6","4","1","1","2","0","0","0","","0","0","0.000","0.00","0.5"
