"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Justin Masterson, L (3-8)","5.1","9","7","7","3","3","1","5.22","29","94","56","32","7","17","13","8","4","0","22","","","-0.224","1.08","-3.5"
"Hector Ambriz","1.2","6","4","4","0","1","2","6.08","11","41","26","17","5","4","5","5","1","0","","1","1","-0.019","0.04","-3.7"
"Rafael Perez","1","2","1","1","0","0","1","4.45","5","14","10","6","1","3","2","3","1","0","","0","0","0.000","0.00","-0.5"
