"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ervin Santana, W (5-5)","7.2","5","1","0","0","3","0","2.74","28","104","69","39","8","22","11","13","4","0","70","","","0.277","0.50","2.5"
"J.C. Gutierrez","1.1","1","0","0","1","2","0","3.48","6","21","12","6","3","3","0","3","2","0","","1","0","0.000","0.01","0.7"
