"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ervin Santana","6","7","3","3","1","4","0","2.36","26","103","74","51","10","13","10","11","5","0","49","","","-0.079","0.69","-0.0"
"Tim Collins, L (1-1)","1.1","0","1","0","2","1","0","4.91","6","25","10","5","1","4","2","1","0","0","","0","0","0.087","1.99","0.5"
"Luke Hochevar","0.2","1","0","0","0","0","0","0.79","3","7","5","3","1","1","2","1","1","0","","1","1","-0.231","1.65","-0.5"
