MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,Test Originator,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2006,20,Chrysler LLC,20,F3JRC0039,0,STRATUS 4-DR,C,148,N,167,,,,,,102,L4,F,2,3500,9.5,2.69,36.8,Y,,1,3,31,1043891,MFR,61,H,,,0.002,0.06,233,,,37.9,32.670,0.17120,0.018890,11.460,0.22030,0.018890,AA-400,6CRXV02.4VE1,4,18.36
2006,20,Chrysler LLC,20,F3JRC0039,0,STRATUS 4-DR,C,148,N,167,,,,,,102,L4,F,2,3500,9.5,2.69,36.8,Y,,1,21,31,1043890,MFR,61,C,,,0.037,0.57,359,0.03,,24.6,32.670,0.17120,0.018890,11.460,0.22030,0.018890,AA-400,6CRXV02.4VE1,4,18.36
2006,20,Chrysler LLC,30,L5TJJ7165,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,102,M6,4,2,3625,9.5,3.73,40.1,Y,,1,3,31,1059866,MFR,61,H,,,0.004,0.43,337,,,26.4,37.790,0.56310,0.039870,23.730,0.12990,0.042580,AM-100,6CRXT02.4ME0,4,10.17
2006,20,Chrysler LLC,30,L5TJJ7165,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,102,M6,4,2,3625,9.5,3.73,40.1,Y,,1,21,31,1059865,MFR,61,C,,,0.021,0.72,405,0.01,,22.0,37.790,0.56310,0.039870,23.730,0.12990,0.042580,AM-100,6CRXT02.4ME0,4,
2006,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044033,MFR,61,H,,,0.011,0.12,252,,,35.1,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,6CRXV02.7VHP,6,17.04
2006,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044034,MFR,61,H,,,0.006,0.14,249,,,35.5,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,6CRXV02.7VHP,6,17.04
2006,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,21,31,1044032,MFR,61,C,,,0.088,0.44,377,0.07,,23.4,39.480,0.27230,0.018220,15.910,0.05040,0.018850,AA-100,6CRXV02.7VHP,6,17.04
2006,20,Chrysler LLC,41,V1JRD5611,3,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.69,36.8,Y,13.1,1,3,1,1045963,MFR,44,H,,,0.012,0.15,241,,,26.0,40.400,0.12220,0.020760,9.118,-0.05013,0.020080,AA-100,6CRXV02.7VHP,6,17.67
2006,20,Chrysler LLC,41,V1JRD5611,3,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.69,36.8,Y,13.1,1,35,1,1045962,MFR,44,C,,,0.041,0.24,364,0.12,,17.2,40.400,0.12220,0.020760,9.118,-0.05013,0.020080,AA-100,6CRXV02.7VHP,6,17.67
2006,20,Chrysler LLC,50,L5TJJ7159,0,WRANGLER/TJ 4WD,T,242,N,190,,,,,,102,L4,4,2,3875,8.7,3.73,32.0,Y,,1,3,31,1059886,MFR,61,H,,,0.008,0.03,391,,,22.7,48.160,0.27840,0.041730,22.750,0.03530,0.042030,AA-200,6CRXT04.02N0,6,10.82
