MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,Test Originator,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2003,20,Chrysler LLC,30,V2JRD1010,1,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,21,31,1044051,MFR,61,C,A,0.50,0.046,0.20,371,0.09,,23.8,39.480,0.27230,0.018220,15.910,0.05040,0.018850,NA-200,3CRXV02.7VDP,6,17.04
2003,20,Chrysler LLC,31,V2LHD1033,0,INTREPID,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.68,34.9,Y,,1,3,31,1044242,MFR,61,H,,,0.010,0.07,237,,,37.3,34.680,0.18060,0.018180,0.890,0.25230,0.015360,NA-100,3CRXV02.7VD1,4,19.51
2003,20,Chrysler LLC,31,V2LHD1033,0,INTREPID,C,165,N,200,,,,,,102,L4,F,2,3750,9.7,2.68,34.9,Y,,1,21,31,1044241,MFR,61,C,,,0.050,0.28,373,0.11,,23.7,34.680,0.18060,0.018180,0.890,0.25230,0.015360,NA-100,3CRXV02.7VD1,4,19.51
2003,20,Chrysler LLC,31,V1JRD9921,2,SEBRING CONVERTIBLE,C,165,N,200,,,,,,102,M5,F,2,3625,9.7,3.12,42.6,Y,,1,3,1,1041092,MFR,6,H,,,0.004,0.31,251,,,35.2,37.840,0.20840,0.019800,20.970,-0.19590,0.022000,NM-100,3CRXV02.7VD0,6,17.20
2003,20,Chrysler LLC,31,V1JRD9921,2,SEBRING CONVERTIBLE,C,165,N,200,,,,,,102,M5,F,2,3625,9.7,3.12,42.6,Y,,1,3,1,1041093,MFR,6,H,,,0.003,0.31,256,,,34.5,37.840,0.20840,0.019800,20.970,-0.19590,0.022000,NM-100,3CRXV02.7VD0,6,17.20
2003,20,Chrysler LLC,31,V1JRD9921,2,SEBRING CONVERTIBLE,C,165,N,200,,,,,,102,M5,F,2,3625,9.7,3.12,42.6,Y,,1,21,1,1041091,MFR,6,C,,,0.049,1.00,403,0.07,,21.9,37.840,0.20840,0.019800,20.970,-0.19590,0.022000,NM-100,3CRXV02.7VD0,6,17.20
2003,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044033,MFR,61,H,,,0.011,0.12,252,,,35.1,39.480,0.27230,0.018220,15.910,0.05040,0.018850,NA-100,3CRXV02.7VDP,6,17.04
2003,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,3,31,1044034,MFR,61,H,,,0.006,0.14,249,,,35.5,39.480,0.27230,0.018220,15.910,0.05040,0.018850,NA-100,3CRXV02.7VDP,6,17.04
2003,20,Chrysler LLC,40,V2JRD1010,0,SEBRING 4-DR,C,165,N,200,,,,,,102,L4,F,2,3625,9.7,2.69,36.8,Y,,1,21,31,1044032,MFR,61,C,,,0.088,0.44,377,0.07,,23.4,39.480,0.27230,0.018220,15.910,0.05040,0.018850,NA-100,3CRXV02.7VDP,6,17.04
2003,20,Chrysler LLC,50,V2LHY1022,0,INTREPID,C,215,N,242,,,,,,102,L4,F,2,3875,9.9,2.52,32.9,Y,,1,3,31,1044154,MFR,61,H,A,0.50,0.007,0.03,253,,,34.9,43.590,0.17860,0.019780,4.520,0.09790,0.018500,NA-300,3CRXV03.5VD0,6,17.62
2003,20,Chrysler LLC,50,V2LHY1022,0,INTREPID,C,215,N,242,,,,,,102,L4,F,2,3875,9.9,2.52,32.9,Y,,1,21,31,1044152,MFR,61,C,A,0.50,0.053,0.33,422,0.05,,20.9,43.590,0.17860,0.019780,4.520,0.09790,0.018500,NA-300,3CRXV03.5VD0,6,17.62
2003,20,Chrysler LLC,50,V2LHY1022,1,INTREPID,C,215,N,242,,,,,,102,M4,F,2,3875,9.9,2.52,32.9,Y,,1,3,31,1044155,MFR,61,H,A,0.50,0.006,0.02,260,,,34.0,43.590,0.17860,0.019780,6.975,0.16940,0.017500,NA-300,3CRXV03.5VD0,6,17.62
2003,20,Chrysler LLC,50,V2LHY1022,1,INTREPID,C,215,N,242,,,,,,102,M4,F,2,3875,9.9,2.52,32.9,Y,,1,21,31,1044153,MFR,61,C,A,0.50,0.055,0.28,425,0.04,,20.8,43.590,0.17860,0.019780,6.975,0.16940,0.017500,NA-300,3CRXV03.5VD0,6,17.62
2003,20,Chrysler LLC,60,C1PLD2290,1,NEON,C,148,N,215,,,,,,102,M5,F,2,3125,8.1,2.67,37.0,Y,,1,3,31,1046526,MFR,61,H,,,0.008,0.15,233,,,38.0,16.590,0.00790,0.024370,14.520,0.22340,0.024390,NM-202,3CRXV02.4VD1,4,15.10
2003,20,Chrysler LLC,60,C1PLD2290,1,NEON,C,148,N,215,,,,,,102,M5,F,2,3125,8.1,2.67,37.0,Y,,1,21,1,1046525,MFR,61,C,,,0.074,2.02,364,0.08,,24.1,16.590,0.00790,0.024370,14.520,-0.22340,0.024390,NM-202,3CRXV02.4VD1,4,15.10
2003,20,Chrysler LLC,100,C3RSY0331,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.5,2.69,34.9,Y,,1,3,1,1043962,MFR,6,H,,,0,0.11,250,,,35.3,32.970,0.36910,0.023140,-1.900,0.43590,0.021360,NA-100,3CRXT02.42D0,6,18.05
2003,20,Chrysler LLC,100,C3RSY0331,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.5,2.69,34.9,Y,,1,3,1,1044050,MFR,6,H,,,0.001,0.09,257,,,34.4,32.970,0.36910,0.023140,-1.900,0.43590,0.021360,NA-100,3CRXT02.42D0,6,18.05
2003,20,Chrysler LLC,100,C3RSY0331,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.5,2.69,34.9,Y,,1,21,1,1043961,MFR,6,C,,,0.040,0.55,379,0.06,,23.3,32.970,0.36910,0.023140,-1.900,0.43590,0.021360,NA-100,3CRXT02.42D0,6,
2003,20,Chrysler LLC,100,C3RSY0331,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.5,2.69,34.9,Y,,1,21,1,1043963,MFR,6,C,,,0.035,0.53,393,0.06,,22.4,32.970,0.36910,0.023140,-1.900,0.43590,0.021360,NA-100,3CRXT02.42D0,6,
2003,20,Chrysler LLC,100,C3RSY0331,0,CARAVAN 2WD,T,148,N,150,,,,,,,L4,F,2,4250,9.5,2.69,34.9,Y,,1,21,1,1043964,MFR,6,C,,,0.043,0.55,388,0.05,,22.7,32.970,0.36910,0.023140,-1.900,0.43590,0.021360,NA-100,3CRXT02.42D0,6,
2003,20,Chrysler LLC,100,C3PTC0183,0,PT CRUISER,T,148,N,150,,,,,,,L4,F,2,3615,9.7,2.69,37.7,Y,,1,3,31,1043100,MFR,61,H,,,0.002,0.13,274,,,32.2,49.550,-0.26960,0.030370,10.660,0.03850,0.023410,NA-200,3CRXV02.4VD0,4,15.02
2003,20,Chrysler LLC,100,C3PTC0183,0,PT CRUISER,T,148,N,150,,,,,,,L4,F,2,3615,9.7,2.69,37.7,Y,,1,21,31,1043099,MFR,61,C,,,0.026,0.21,408,0.05,,21.7,49.550,-0.26960,0.030370,10.660,0.03850,0.023410,NA-200,3CRXV02.4VD0,4,15.02
2003,20,Chrysler LLC,100,C3PTC0187,0,PT CRUISER,T,148,N,167,,,,,,,L4,F,2,3500,9.5,2.83,39.4,Y,,1,3,31,1043845,MFR,61,H,,,0.001,0.22,239,,,36.9,38.450,-0.33220,0.032110,15.480,-0.61510,0.033280,CN-100,3CRXV02.4VD0,4,15.92
2003,20,Chrysler LLC,100,C3PTC0187,0,PT CRUISER,T,148,N,167,,,,,,,L4,F,2,3500,9.5,2.83,39.4,Y,,1,21,31,1043844,MFR,61,C,,,0.050,0.94,371,0.02,,23.7,38.450,-0.33220,0.032110,15.480,-0.61510,0.033280,CN-100,3CRXV02.4VD0,4,15.92
2003,20,Chrysler LLC,110,Z3PTC7562,0,PT CRUISER,T,148,N,215,,,,,,102,M5,F,2,3625,8.1,2.90,40.2,Y,,1,3,31,1045486,MFR,61,H,,,0.012,0.06,259,,,34.1,30.830,0.35360,0.022150,8.090,0.11220,0.022330,NM-100,3CRXV02.4VD1,8,16.20
2003,20,Chrysler LLC,110,Z3PTC7562,0,PT CRUISER,T,148,N,215,,,,,,102,M5,F,2,3625,8.1,2.90,40.2,Y,,1,21,31,1045485,MFR,61,C,,,0.085,0.48,386,0.07,,22.9,30.830,0.35360,0.022150,8.090,0.11220,0.022330,NM-100,3CRXV02.4VD1,8,16.20
2003,20,Chrysler LLC,120,Z3PTC7614,5,PT CRUISER,T,148,N,167,,,,,,102,L4,F,2,3750,9.5,2.69,37.3,Y,,1,3,31,1043894,MFR,61,H,A,0.50,0.001,0.06,272,,,32.1,39.330,0.25500,0.023270,6.798,0.40280,0.018890,NA-100,3CRXV02.4VD1,4,15.26
2003,20,Chrysler LLC,120,Z3PTC7614,5,PT CRUISER,T,148,N,167,,,,,,102,L4,F,2,3750,9.5,2.69,37.3,Y,,1,21,31,1043893,MFR,61,C,A,0.50,0.047,0.42,402,0.04,,21.7,39.330,0.25500,0.023270,6.798,0.40280,0.018890,NA-100,3CRXV02.4VD1,4,15.26
2003,20,Chrysler LLC,120,Z3PTC7614,4,PT CRUISER,T,148,N,167,,,,,,102,M4,F,2,3750,9.5,2.69,37.3,Y,,1,3,31,9002825,EPA,61,H,A,0.50,0.004,0.07,275,,,31.9,39.330,0.25500,0.023270,6.798,0.40280,0.018890,NA-100,3CRXV02.4VD1,4,15.26
2003,20,Chrysler LLC,120,Z3PTC7614,4,PT CRUISER,T,148,N,167,,,,,,102,M4,F,2,3750,9.5,2.69,37.3,Y,,1,21,31,9002824,EPA,61,C,A,0.50,0.062,0.73,431,0.04,,20.3,39.330,0.25500,0.023270,6.798,0.40280,0.018890,NA-100,3CRXV02.4VD1,4,15.26
2003,20,Chrysler LLC,130,C3RSY0343,0,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4500,9.4,2.49,32.3,Y,,1,3,31,9002781,EPA,6,H,,,0.003,0.01,282,,,31.6,34.460,0.38670,0.023140,4.960,0.49140,0.020900,NA-100,3CRXT03.32DP,6,18.71
2003,20,Chrysler LLC,130,C3RSY0343,0,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4500,9.4,2.49,32.3,Y,,1,21,31,9002780,EPA,6,C,,,0.052,0.83,443,0.14,,20.0,36.460,0.38670,0.021340,4.960,0.49140,0.020900,NA-100,3CRXT03.32DP,6,
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,3,1,1043956,MFR,6,H,,,0.003,0.01,262,,,33.7,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,18.05
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,3,1,1043958,MFR,6,H,,,0.002,0.01,263,,,33.6,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,18.05
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,3,1,1043960,MFR,6,H,,,0.003,0.01,263,,,33.6,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,18.05
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,21,1,1043955,MFR,6,C,,,0.048,0.37,402,0.19,,22.0,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,21,1,1043957,MFR,6,C,,,0.047,0.35,408,0.16,,21.6,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,
2003,20,Chrysler LLC,130,C3RSY0343,1,CARAVAN 2WD,T,201,N,180,,,,,,,L4,F,2,4250,9.4,2.49,32.3,Y,,1,21,1,1043959,MFR,6,C,,,0.046,0.34,406,0.17,,21.8,32.970,0.36910,0.023140,-5.810,0.59280,0.019760,NA-100,3CRXT03.32DP,6,
2003,20,Chrysler LLC,131,V1RSK5230,0,VOYAGER/TOWN&CTRY 2WD,T,201,N,180,,,,,,,L4,F,2,4500,9.3,2.49,32.5,Y,,1,3,1,1042528,MFR,38,H,,,0.012,0.07,284,,,22.1,32.430,0.73960,0.019770,8.170,0.68200,0.017980,NA-100,3CRXT03.32DP,6,17.57
2003,20,Chrysler LLC,131,V1RSK5230,0,VOYAGER/TOWN&CTRY 2WD,T,201,N,180,,,,,,,L4,F,2,4500,9.3,2.49,32.5,Y,,1,25,1,1042527,MFR,38,C,,,0.074,0.81,443,0.16,,14.1,32.430,0.73960,0.019770,8.170,0.68200,0.017980,NA-100,3CRXT03.32DP,6,
2003,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,3,1,9002618,EPA,6,H,,,0.032,1.48,285,,,31.0,,,,,,,NM-100,3CRXT02.43D0,4,14.33
2003,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,21,1,9002617,EPA,6,C,,,0.066,3.31,407,0.03,,21.6,,,,,,,NM-100,3CRXT02.43D0,4,14.33
2003,20,Chrysler LLC,140,J2KJT-4261,0,LIBERTY/CHEROKEE 2WD,T,148,N,150,,,,,,102,M5,R,2,4000,9.4,4.10,39.8,Y,12.1,1,21,1,9002628,EPA,6,C,,,0.081,2.18,416,0.03,,21.2,,,,,,,NM-100,3CRXT02.43D0,4,14.33
2003,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,3,1,1039929,MFR,6,H,,,0.028,1.29,287,,,30.7,,,,,,,NM-100,3CRXT02.43D0,4,14.20
2003,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,3,1,1040005,MFR,6,H,,,0.021,1.14,284,,,31.1,,,,,,,NM-100,3CRXT02.43D0,4,14.20
2003,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,21,1,1039928,MFR,6,C,,,0.054,2.05,397,0.06,,22.2,,,,,,,NM-100,3CRXT02.43D0,4,14.20
2003,20,Chrysler LLC,140,J2KJJ-4317,1,LIBERTY/CHEROKEE 4WD,T,148,N,150,,,,,,102,M5,4,2,4250,9.4,4.10,39.8,Y,12.5,1,21,1,1040006,MFR,6,C,,,0.035,0.99,410,0.05,,21.6,,,,,,,NM-100,3CRXT02.43D0,4,14.20
2003,20,Chrysler LLC,140,V2TJJ6158,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,,L4,4,2,3750,9.4,4.56,38.5,Y,,1,3,1,1044392,MFR,6,H,,,0.003,0.09,364,,,24.3,0,0,0.055130,0,0,0.055130,NA-100,3CRXT02.41D0,6,
2003,20,Chrysler LLC,140,V2TJJ6158,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,,L4,4,2,3750,9.4,4.56,38.5,Y,,1,21,1,1044391,MFR,6,C,,,0.035,0.53,437,0.10,,20.2,0,0,0.055130,0,0,0.055130,NA-100,3CRXT02.41D0,6,
2003,20,Chrysler LLC,140,V2TJJ6168,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,,M5,4,2,3625,9.4,4.11,40.2,Y,,1,3,1,1043521,MFR,6,H,,,0.002,0.16,354,,,25.0,0,0,0.056440,0,0,0.056440,NM-100,3CRXT02.41D0,6,
2003,20,Chrysler LLC,140,V2TJJ6168,0,WRANGLER/TJ 4WD,T,148,N,150,,,,,,,M5,4,2,3625,9.4,4.11,40.2,Y,,1,21,1,1043520,MFR,6,C,,,0.035,0.58,433,0.12,,20.4,0,0,0.056440,0,0,0.056440,NM-100,3CRXT02.41D0,6,
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,3,31,1041489,MFR,6,H,,,0.002,0,317,,,27.9,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,3,31,1041490,MFR,6,H,,,0,0,311,,,28.5,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,3,31,1041492,MFR,6,H,,,0.001,0,314,,,28.2,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,21,31,1041488,MFR,6,C,,,0.045,0.68,486,0.05,,18.2,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,21,31,1041491,MFR,6,C,,,0.039,0.66,491,0.04,,18.0,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJJ4247,1,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.8,Y,11.7,1,21,31,1041493,MFR,6,C,,,0.047,0.73,496,0.04,,17.8,,,,,,,NM-100,3CRXT03.72Z0,6,14.50
2003,20,Chrysler LLC,150,J2KJT4246,0,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,R,2,4250,9.2,3.73,33.0,Y,12.2,1,3,31,1041353,MFR,6,H,,,0.002,0,319,,,27.8,,,,,,,NM-100,3CRXT03.72Z0,6,14.96
2003,20,Chrysler LLC,150,J2KJT4246,0,CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,R,2,4250,9.2,3.73,33.0,Y,12.2,1,21,31,1041352,MFR,6,C,,,0.051,0.70,492,0.06,,18.0,,,,,,,NM-100,3CRXT03.72Z0,6,14.96
2003,20,Chrysler LLC,150,V2KJT1142,0,LIBERTY/CHEROKEE 4WD,T,226,N,210,,,,,,102,A4,4,2,4500,9.2,3.73,31.1,Y,,1,3,31,1044482,MFR,61,H,,,0.004,0.01,327,,,27.0,54.930,-0.01440,0.035740,35.150,-0.42400,0.038200,NA-200,3CRXT03.72Z0,6,14.55
2003,20,Chrysler LLC,150,V2KJT1142,0,LIBERTY/CHEROKEE 4WD,T,226,N,210,,,,,,102,A4,4,2,4500,9.2,3.73,31.1,Y,,1,21,31,1044491,MFR,61,C,,,0.051,0.77,452,0.02,,19.5,54.930,-0.01440,0.035740,35.150,-0.42400,0.038200,NA-200,3CRXT03.72Z0,6,14.55
2003,20,Chrysler LLC,150,J2KJJ4247,0,LIBERTY/CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.9,Y,,1,3,31,1044461,MFR,61,H,,,0.002,0,316,,,28.0,46.230,0.26010,0.033670,18.720,-0.06650,0.034960,NM-100,3CRXT03.72Z0,6,14.57
2003,20,Chrysler LLC,150,J2KJJ4247,0,LIBERTY/CHEROKEE 4WD,T,226,N,210,,,,,,102,M5,4,2,4250,9.2,3.73,32.9,Y,,1,21,31,1044460,MFR,61,C,,,0.046,0.64,475,0.05,,18.6,46.230,0.26010,0.033670,18.720,-0.06650,0.034960,NM-100,3CRXT03.72Z0,6,14.57
2003,20,Chrysler LLC,150,V2DR15401,0,RAM 1500 PICKUP 2WD,T,226,N,215,,,,,,102,L4,R,2,5000,9.2,3.55,30.4,Y,,1,3,31,1044222,MFR,61,H,,,0.022,0.08,348,,,25.4,44.590,0.52370,0.034620,11.304,0.50520,0.033300,AA-100,3CRXT03.75B0,6,14.76
2003,20,Chrysler LLC,150,V2DR15401,0,RAM 1500 PICKUP 2WD,T,226,N,215,,,,,,102,L4,R,2,5000,9.2,3.55,30.4,Y,,1,21,31,1044221,MFR,61,C,,,0.176,1.61,514,0.24,,17.1,44.590,0.52370,0.034620,11.304,0.50520,0.033300,AA-100,3CRXT03.75B0,6,14.76
2003,20,Chrysler LLC,150,V2DR15419,0,RAM 1500 PICKUP 2WD,T,226,N,215,,,,,,102,M5,R,2,5000,9.2,3.55,29.6,Y,,1,3,31,1044220,MFR,61,H,,,0.022,0.05,334,,,26.5,28.690,0.63270,0.037090,14.350,0.12650,0.037100,AM-100,3CRXT03.75B0,6,15.19
2003,20,Chrysler LLC,150,V2DR15419,0,RAM 1500 PICKUP 2WD,T,226,N,215,,,,,,102,M5,R,2,5000,9.2,3.55,29.6,Y,,1,21,31,1044219,MFR,61,C,,,0.133,1.78,500,0.14,,17.6,28.690,0.63270,0.037090,14.350,0.12650,0.037100,AM-100,3CRXT03.75B0,6,15.19
2003,20,Chrysler LLC,160,V2WJJ6370,1,GRAND CHEROKEE 4WD,T,242,N,195,,,,,,102,L4,4,2,4500,8.7,3.73,30.5,Y,,1,3,31,1044512,MFR,61,H,,,0.006,0.02,312,,,28.3,35.050,0.90420,0.022200,22.340,0.09901,0.026390,NA-200,3CRXT04.02Z0,6,15.38
