MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,Test Originator,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2000,20,Chrysler LLC,80,V9TJ-5727,0,WRANGLER 4WD,T,150,N,120,99,20,,,,102,L3,4,1,3625,9.1,3.73,45.6,Y,16.1,5,3,1,1020213,MFR,6,H,,,0.008,0.25,386,,,23.0,,,,,,,FA-300,YCRXT02.51B0,4,10.30
2000,20,Chrysler LLC,80,V9TJ-5727,0,WRANGLER 4WD,T,150,N,120,99,20,,,,102,L3,4,1,3625,9.1,3.73,45.6,Y,16.1,5,31,1,1020212,MFR,6,C,,,0.097,1.28,504,0.10,,17.5,,,,,,,FA-300,YCRXT02.51B0,4,10.30
2000,20,Chrysler LLC,80,V9TJ-5727,1,WRANGLER 4WD,T,150,N,120,99,20,,,,102,L3,4,1,3625,9.1,3.73,45.6,Y,16.1,5,2,31,1023329,MFR,6,C,,,0.097,1.08,486,0.11,,18.2,,,,,,,FA-300,YCRXT02.51B0,4,10.30
2000,20,Chrysler LLC,80,V9TJ-5727,1,WRANGLER 4WD,T,150,N,120,99,20,,,,102,L3,4,1,3625,9.1,3.73,45.6,Y,16.1,5,3,31,1023330,MFR,6,H,,,0.007,0.22,366,,,24.2,,,,,,,FA-300,YCRXT02.51B0,4,10.30
2000,20,Chrysler LLC,80,V9TJ-5723,0,WRANGLER 4WD,T,150,N,120,99,20,,,,102,M5,4,2,3500,9.1,4.11,43.8,Y,15.9,5,2,31,9001846,EPA,6,C,,,0.066,1.12,446,0.08,,19.9,,,,,,,FM-300,YCRXT02.51B0,4,10.49
2000,20,Chrysler LLC,80,V9TJ-5723,0,WRANGLER 4WD,T,150,N,120,99,20,,,,102,M5,4,2,3500,9.1,4.11,43.8,Y,15.9,5,3,31,9001847,EPA,6,H,,,0.018,0.22,343,,,26.0,,,,,,,FM-300,YCRXT02.51B0,4,10.49
2000,20,Chrysler LLC,90,D206,0,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4250,8.9,2.49,33.2,Y,10.0,1,3,1,1023904,MFR,6,H,,,0.013,0.09,278,,,31.9,,,,,,,FA-101,YCRXT03.02B0,6,16.60
2000,20,Chrysler LLC,90,D206,0,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4250,8.9,2.49,33.2,Y,10.0,1,31,1,1023903,MFR,6,C,,,0.114,0.87,442,0.10,,20.0,,,,,,,FA-101,YCRXT03.02B0,6,16.60
2000,20,Chrysler LLC,90,D206,1,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4000,8.9,2.49,33.2,Y,10.0,1,3,1,1024249,MFR,6,H,,,0.019,0.08,280,,,31.6,44.640,0,0.026780,25.12,-0.3330,0.02837,FA-102,YCRXT03.02B0,6,
2000,20,Chrysler LLC,90,D206,1,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4000,8.9,2.49,33.2,Y,10.0,1,3,31,1023625,MFR,6,H,,,0.042,0.10,277,,,32.0,44.640,0,0.026780,25.12,-0.3330,0.02837,FA-102,YCRXT03.02B0,6,
2000,20,Chrysler LLC,90,D206,1,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4000,8.9,2.49,33.2,Y,,1,2,1,1023626,MFR,6,C,,,0.110,0.85,447,0.10,,19.8,44.640,0,0.026780,25.12,-0.3330,0.02837,FA-102,YCRXT03.02B0,6,
2000,20,Chrysler LLC,90,D206,1,CARAVAN 2WD,T,181,N,150,8,20,99,,,102,L4,F,2,4000,8.9,2.49,33.2,Y,,1,2,31,1023624,MFR,6,C,,,0.127,0.90,439,0.10,,20.1,44.640,0,0.026780,25.12,-0.3330,0.02837,FA-102,YCRXT03.02B0,6,
2000,20,Chrysler LLC,110,64M791,1,CARAVAN 2WD,T,201,N,162,8,20,99,,,102,L4,F,2,4250,9.0,2.49,32.3,Y,,1,2,1,1023909,MFR,6,C,,,0.136,0.89,434,0.17,,20.3,32.530,0,0.029670,15.58,-0.3210,0.03081,FA-102,YCRXT03.32BP,6,18.49
2000,20,Chrysler LLC,110,64M791,1,CARAVAN 2WD,T,201,N,162,8,20,99,,,102,L4,F,2,4250,9.0,2.49,32.3,Y,,1,3,1,1023910,MFR,6,H,,,0.030,0.11,276,,,32.1,32.530,0,0.029670,15.58,-0.3210,0.03081,FA-102,YCRXT03.32BP,6,18.49
2000,20,Chrysler LLC,120,D211,0,CARAVAN AWD,T,232,N,162,8,20,99,,,102,L4,F,2,4500,9.0,2.37,30.4,Y,10.2,1,2,1,1023566,MFR,6,C,B,0.50,0.095,0.95,460,0.13,,19.2,44.640,0,0.026780,9.04,-0.1316,0.03130,FA-502,YCRXT03.82B0,6,
2000,20,Chrysler LLC,120,D211,0,CARAVAN AWD,T,232,N,162,8,20,99,,,102,L4,F,2,4500,9.0,2.37,30.4,Y,10.2,1,3,1,1023564,MFR,6,H,B,0.50,0.010,0.04,290,,,30.5,44.640,0,0.026780,9.04,-0.1316,0.03130,FA-502,YCRXT03.82B0,6,
2000,20,Chrysler LLC,120,D211,1,CARAVAN AWD,T,232,N,162,8,20,99,,,102,M5,F,2,4500,9.0,2.37,30.4,Y,10.2,1,2,1,1023565,MFR,6,C,B,0.50,0.103,1.00,481,0.20,,18.3,,,,,,,FA-502,YCRXT03.82B0,6,
2000,20,Chrysler LLC,120,D211,1,CARAVAN AWD,T,232,N,162,8,20,99,,,102,M5,F,2,4500,9.0,2.37,30.4,Y,10.2,1,3,1,1023563,MFR,6,H,B,0.50,0.010,0.04,296,,,29.9,,,,,,,FA-502,YCRXT03.82B0,6,
2000,20,Chrysler LLC,130,V9B1-5103,0,B1500 VAN 2WD,T,239,N,175,20,99,,,,102,L3,R,1,4500,9.1,3.55,42.6,Y,16.4,1,2,31,1023794,MFR,6,C,,,0.154,1.56,542,0.16,,16.3,,,,,,,FA-100,YCRXT03.95B2,6,13.29
2000,20,Chrysler LLC,130,V9B1-5103,0,B1500 VAN 2WD,T,239,N,175,20,99,,,,102,L3,R,1,4500,9.1,3.55,42.6,Y,16.4,1,2,31,1023797,MFR,6,C,,,0.145,1.65,526,0.14,,16.8,,,,,,,FA-100,YCRXT03.95B2,6,13.29
2000,20,Chrysler LLC,130,V9B1-5103,0,B1500 VAN 2WD,T,239,N,175,20,99,,,,102,L3,R,1,4500,9.1,3.55,42.6,Y,16.4,1,3,31,1023795,MFR,6,H,,,0.108,1.10,418,,,21.1,,,,,,,FA-100,YCRXT03.95B2,6,13.29
2000,20,Chrysler LLC,130,V9B1-5103,0,B1500 VAN 2WD,T,239,N,175,20,99,,,,102,L3,R,1,4500,9.1,3.55,42.6,Y,16.4,1,3,31,1023796,MFR,6,H,,,0.091,1.03,404,,,21.9,,,,,,,FA-100,YCRXT03.95B2,6,13.29
2000,20,Chrysler LLC,130,V9B1-5103,1,B1500 WAGON 2WD,T,239,N,175,20,99,,,,102,L3,R,1,5000,9.1,3.55,42.6,Y,16.3,1,2,31,1023792,MFR,6,C,,,0.186,1.87,560,0.18,,15.8,,,,,,,FA-100,YCRXT03.95B2,6,14.39
2000,20,Chrysler LLC,130,V9B1-5103,1,B1500 WAGON 2WD,T,239,N,175,20,99,,,,102,L3,R,1,5000,9.1,3.55,42.6,Y,16.3,1,3,31,1023793,MFR,6,H,,,0.122,0.99,425,,,20.8,,,,,,,FA-100,YCRXT03.95B2,6,14.39
2000,20,Chrysler LLC,130,V9N1-6074,1,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,L4,R,2,4000,9.1,3.55,31.0,Y,12.9,1,2,31,1022220,MFR,6,C,,,0.119,0.99,477,0.15,,18.5,,,,,,,NA-100,YCRXT03.92C1,6,14.47
2000,20,Chrysler LLC,130,V9N1-6074,1,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,L4,R,2,4000,9.1,3.55,31.0,Y,12.9,1,3,31,1022221,MFR,6,H,,,0.019,0.06,321,,,27.6,,,,,,,NA-100,YCRXT03.92C1,6,14.47
2000,20,Chrysler LLC,130,V9N1-4012,0,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,M5,R,2,4000,9.1,3.21,29.7,Y,12.8,2,2,31,1022877,MFR,6,C,D,0.33,0.088,1.47,502,0.20,,17.6,,,,,,,NM-100,YCRXT03.92C1,6,15.13
2000,20,Chrysler LLC,130,V9N1-4012,0,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,M5,R,2,4000,9.1,3.21,29.7,Y,12.8,2,3,31,1022878,MFR,6,H,D,0.33,0.016,0.08,301,,,29.5,,,,,,,NM-100,YCRXT03.92C1,6,15.13
2000,20,Chrysler LLC,130,V9N1-4012,1,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,M5,R,2,4000,9.1,3.21,29.7,Y,12.8,3,2,31,1022879,MFR,6,C,D,0.67,0.081,0.99,463,0.15,,19.1,,,,,,,NM-100,YCRXT03.92C1,6,15.13
2000,20,Chrysler LLC,130,V9N1-4012,1,DAKOTA PICKUP 2WD,T,239,N,175,20,99,,,,102,M5,R,2,4000,9.1,3.21,29.7,Y,12.8,3,3,31,1022880,MFR,6,H,D,0.67,0.011,0.08,296,,,30.0,,,,,,,NM-100,YCRXT03.92C1,6,15.13
2000,20,Chrysler LLC,130,V9N5-7682,0,DAKOTA PICKUP 4WD,T,239,N,175,20,99,,,,102,L4,4,2,4250,9.1,3.92,31.1,Y,14.9,1,2,31,1023367,MFR,6,C,,,0.103,0.84,538,0.25,,16.4,,,,,,,NA-200,YCRXT03.92C1,6,11.66
2000,20,Chrysler LLC,130,V9N5-7682,0,DAKOTA PICKUP 4WD,T,239,N,175,20,99,,,,102,L4,4,2,4250,9.1,3.92,31.1,Y,14.9,1,3,31,1023368,MFR,6,H,,,0.012,0.04,377,,,23.5,,,,,,,NA-200,YCRXT03.92C1,6,11.66
