MDLYR_DT,VI_MFR_CD,VI_MFR_NM,GBE_INDX_NUM,OV_ID,VC_CNFG_NUM,CL_NM,CLS_TYP_CD,GBE_CID_MSR,GBE_PLC_IND_CD,VC_RTD_HP_MSR,ECS_CD,ECS_CD_0,ECS_CD_1,ECS_CD_2,ECS_CD_3,EVCS_CD,TRNS,DRV_SYS_CD,TOD_CD,VC_DSN_ETW_MSR,VC_CMPRSN_RAT_MSR,VC_AXLE_RAT_MSR,VC_NV_RAT_MSR,TPF_ACHP_IND_CD,TPF_DYNO_HP_MSR,SIL_CD,TST_PRC_CD,TST_PRPS_CD,TST_NUM_ID,Test Originator,VEH_FL_TYP_CD,CH_CD,AVRG_CD,GT_WT_MSR,CMYT_HC_FE_MSR,CMYT_CO_FE_MSR,CMYT_CO2_FE_MSR,CMYT_NOX_MSR,CMYT_PM_MSR,GT_RND_ADJ_QTY,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,ENG_CD,EF_ID,VC_CYL_CNT,TPF_MFR_CSTDN_MSR
2001,40,GENERAL MOTORS,122,2229JL1453,1,CAVALIER,C,134,N,120,20,99,,,,102,L4,F,2,3000,9.0,3.63,34.3,Y,6.2,1,3,32,1028470,MFR,6,H,,,0.013,0.16,228,,,41.0,,,,,,,30,1GMXV02.4022,4,16.61
2001,40,GENERAL MOTORS,122,2229JL1453,1,CAVALIER,C,134,N,120,20,99,,,,102,L4,F,2,3000,9.0,3.63,34.3,Y,6.2,1,31,32,1028469,MFR,6,C,,,0.082,2.18,348,0.07,,26.1,,,,,,,30,1GMXV02.4022,4,16.61
2001,40,GENERAL MOTORS,123,2221JL5011,2,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,6.2,2,3,32,1028460,MFR,23,H,B,0.31,0.005,0.11,219,,,40.4,28.620,0,0.019440,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,2,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,6.2,2,35,32,1028459,MFR,23,C,B,0.31,0.039,0.44,366,0.05,,23.6,28.620,0,0.019440,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,3,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,6.2,3,3,32,1028488,MFR,23,H,B,0.69,0.004,0.07,211,,,42.1,,,,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,3,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,6.2,3,35,32,1028487,MFR,23,C,B,0.69,0.040,0.37,343,0.05,,25.2,,,,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2229JL1459,4,CAVALIER,C,134,N,120,20,99,,,,102,M5,F,2,2875,9.0,3.94,37.2,Y,5.9,2,3,32,1028456,MFR,23,H,C,0.31,0.023,0.13,206,,,42.5,25.240,0,0.018550,,,,22,1GMXV02.2024,4,18.33
2001,40,GENERAL MOTORS,123,2229JL1459,4,CAVALIER,C,134,N,120,20,99,,,,102,M5,F,2,2875,9.0,3.94,37.2,Y,5.9,2,35,32,1028455,MFR,23,C,C,0.31,0.105,1.35,353,0.05,,24.9,25.240,0,0.018550,,,,22,1GMXV02.2024,4,18.33
2001,40,GENERAL MOTORS,123,2229JL1459,5,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,2875,9.0,3.94,37.2,Y,5.9,3,3,32,1028458,MFR,23,H,C,0.69,0.022,0.11,206,,,42.5,25.240,0,0.018550,,,,22,1GMXV02.2024,4,18.33
2001,40,GENERAL MOTORS,123,2229JL1459,5,CAVALIER,C,134,N,120,,,,,,102,M5,F,2,2875,9.0,3.94,37.2,Y,5.9,3,35,32,1028457,MFR,23,C,C,0.69,0.113,1.70,324,0.03,,27.1,25.240,0,0.018550,,,,22,1GMXV02.2024,4,18.33
2001,40,GENERAL MOTORS,123,2221JL5011,0,SUNFIRE,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,7.0,2,3,1,1026796,MFR,23,H,A,0.31,0.005,0.11,219,,,39.8,28.620,0,0.019440,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,0,SUNFIRE,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,7.0,2,35,1,1026795,MFR,23,C,A,0.31,0.039,0.44,366,0.05,,23.8,28.620,0,0.019440,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,1,SUNFIRE,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,7.0,3,3,1,1026846,MFR,23,H,A,0.69,0.004,0.07,211,,,41.4,,,,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,123,2221JL5011,1,SUNFIRE,C,134,N,120,,,,,,102,M5,F,2,3000,8.8,3.94,37.3,Y,7.0,3,35,1,1026845,MFR,23,C,A,0.69,0.040,0.37,343,0.05,,25.4,,,,,,,22,1GMXV02.2024,4,16.91
2001,40,GENERAL MOTORS,124,2420JL6068,0,CAVALIER,C,146,N,150,,,,,,102,M5,F,2,3000,9.7,3.94,37.1,Y,6.1,2,3,31,1028755,MFR,23,H,A,0.60,0.002,0.03,218,,,40.0,33.540,0,0.018550,,,,35,1GMXV02.4022,4,17.10
2001,40,GENERAL MOTORS,124,2420JL6068,0,CAVALIER,C,146,N,150,,,,,,102,M5,F,2,3000,9.7,3.94,37.1,Y,6.1,2,35,31,1028754,MFR,23,C,A,0.60,0.056,0.75,373,0.03,,23.3,33.540,0,0.018550,,,,35,1GMXV02.4022,4,17.10
2001,40,GENERAL MOTORS,124,2420JL6068,1,CAVALIER,C,146,N,150,,,,,,102,M5,F,2,3000,9.7,3.94,37.1,Y,6.1,3,3,31,1028757,MFR,23,H,A,0.40,0.001,0.05,212,,,41.2,33.540,0,0.018550,,,,35,1GMXV02.4022,4,17.10
2001,40,GENERAL MOTORS,124,2420JL6068,1,CAVALIER,C,146,N,150,,,,,,102,M5,F,2,3000,9.7,3.94,37.1,Y,6.1,3,35,31,1028756,MFR,23,C,A,0.40,0.063,0.77,332,0.06,,26.2,33.540,0,0.018550,,,,35,1GMXV02.4022,4,17.10
2001,40,GENERAL MOTORS,125,30069822P,2,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,3,1,1015957,MFR,23,H,B,0.50,0.002,0,297,,,29.4,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,30069822P,2,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,35,1,1029458,MFR,23,C,B,0.50,0.045,0.53,463,0.11,,18.8,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,30069822P,3,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,3,1,9001311,EPA,23,H,B,0.50,0.003,0.01,286,,,30.5,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,30069822P,3,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,25,1,9001310,EPA,23,C,B,0.50,0.036,0.49,452,0.09,,19.2,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,300698PP90,4,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,3,32,1029989,MFR,6,H,A,0.50,0.007,0.02,284,,,31.3,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,300698PP90,4,CATERA,C,181,N,200,10,20,99,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,31,32,1029988,MFR,6,C,A,0.50,0.038,0.31,445,0.14,,19.9,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,300698PP90,5,CATERA,C,181,N,200,,,,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,3,32,1029991,MFR,6,H,A,0.50,0.008,0.03,283,,,31.4,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,125,300698PP90,5,CATERA,C,181,N,200,,,,,,102,L4,R,2,4250,10.0,3.90,38.0,Y,8.6,1,31,32,1029990,MFR,6,C,A,0.50,0.035,0.32,446,0.08,,19.9,,,,,,,2,1GMXV03.0061,6,17.61
2001,40,GENERAL MOTORS,126,4660K047,1,DEVILLE,C,279,N,275,8,20,99,,,102,L4,F,2,4250,10.3,3.11,27.4,Y,5.9,1,3,31,9002183,EPA,23,H,,,0.012,0.16,251,,,35.1,19.380,0.71010,0.014450,,,,7,1GMXV04.6065,8,21.03
2001,40,GENERAL MOTORS,126,4660K047,1,DEVILLE,C,279,N,275,8,20,99,,,102,L4,F,2,4250,10.3,3.11,27.4,Y,5.9,1,25,31,9002186,EPA,23,C,,,0.060,0.83,469,0.05,,18.7,19.380,0.71010,0.014450,,,,7,1GMXV04.6065,8,21.03
2001,40,GENERAL MOTORS,127,307Y9020D,1,L100/200,C,181,N,182,8,10,20,99,,102,L4,F,2,3500,10.0,3.69,30.6,Y,7.5,1,3,32,1029928,MFR,6,H,,,,,,,,33.6,,,,,,,1,1GMXV03.0061,6,17.10
2001,40,GENERAL MOTORS,127,307Y9020D,1,L100/200,C,181,N,182,8,10,20,99,,102,L4,F,2,3500,10.0,3.69,30.6,Y,7.5,1,31,32,1029927,MFR,6,C,,,,,,,,22.2,,,,,,,1,1GMXV03.0061,6,17.10
2001,40,GENERAL MOTORS,130,34T1B2159,1,AZTEK AWD,T,204,N,185,,,,,,102,L4,4,2,4250,9.6,3.29,29.7,Y,10.3,1,3,31,1032716,MFR,6,H,,,0.004,0.05,280,,,31.7,38.950,0.33020,0.027080,,,,13A,1GMXT03.4141,6,15.14
2001,40,GENERAL MOTORS,130,34T1B2159,1,AZTEK AWD,T,204,N,185,,,,,,102,L4,4,2,4250,9.6,3.29,29.7,Y,10.3,1,31,31,1032715,MFR,6,C,,,0.047,0.54,432,0.07,,20.5,38.950,0.33020,0.027080,,,,13A,1GMXT03.4141,6,15.14
2001,40,GENERAL MOTORS,131,2271ZL7422,2,L100/200,C,134,N,137,,,,,,102,M5,F,2,3375,9.5,4.45,43.4,Y,5.8,2,3,32,1035149,MFR,23,H,A,0.45,0.004,0.07,212,,,39.8,21.190,0.23110,0.016020,6.860,0.06800,0.01575,32,1GMXV02.4022,4,18.27
2001,40,GENERAL MOTORS,131,2271ZL7422,2,L100/200,C,134,N,137,,,,,,102,M5,F,2,3375,9.5,4.45,43.4,Y,5.8,2,3,32,1035150,MFR,23,H,A,0.45,0.001,0.10,213,,,39.8,21.190,0.23110,0.016020,6.860,0.06800,0.01575,32,1GMXV02.4022,4,18.27
2001,40,GENERAL MOTORS,131,2271ZL7422,2,L100/200,C,134,N,137,,,,,,102,M5,F,2,3375,9.5,4.45,43.4,Y,5.8,2,35,32,1035148,MFR,23,C,A,0.45,0.036,0.41,333,0.04,,25.5,21.190,0.23110,0.016020,6.860,0.06800,0.01575,32,1GMXV02.4022,4,18.27
2001,40,GENERAL MOTORS,131,2271ZL7422,3,L100/200,C,134,N,137,,,,,,102,M5,F,2,3375,9.5,4.45,43.4,Y,5.8,3,3,32,1035147,MFR,23,H,A,0.55,0.003,0.06,206,,,41.5,21.190,0.23110,0.016020,6.860,0.06800,0.01575,32,1GMXV02.4022,4,18.77
2001,40,GENERAL MOTORS,131,2271ZL7422,3,L100/200,C,134,N,137,,,,,,102,M5,F,2,3375,9.5,4.45,43.4,Y,5.8,3,35,32,1035146,MFR,23,C,A,0.55,0.040,0.33,309,0.05,,27.5,21.190,0.23110,0.016020,6.860,0.06800,0.01575,32,1GMXV02.4022,4,18.77
2001,40,GENERAL MOTORS,800,50T6G054,32,G1500/2500 CHEVY EXPRESS 2WD,T,305,N,220,,,,,,102,L4,R,2,5500,9.4,3.42,28.8,Y,15.8,1,3,32,1027757,MFR,6,H,,,0.014,0.17,401,,,22.2,,,,,,,2,1GMXT05.0182,8,14.68
2001,40,GENERAL MOTORS,800,50T6G054,32,G1500/2500 CHEVY EXPRESS 2WD,T,305,N,220,,,,,,102,L4,R,2,5500,9.4,3.42,28.8,Y,15.8,1,31,32,1027756,MFR,6,C,,,0.152,1.57,570,0.29,,15.5,,,,,,,2,1GMXT05.0182,8,14.68
2001,40,GENERAL MOTORS,800,50T6G054,31,G1500/2500 CHEVY VAN 2WD,T,305,N,220,8,20,99,,,,L4,R,2,5250,9.4,3.42,28.8,Y,15.9,1,3,32,1027737,MFR,6,H,,,0.011,0.15,376,,,23.5,,,,,,,2,1GMXT05.0182,8,14.25
2001,40,GENERAL MOTORS,800,50T6G054,31,G1500/2500 CHEVY VAN 2WD,T,305,N,220,8,20,99,,,,L4,R,2,5250,9.4,3.42,28.8,Y,15.9,1,31,32,1027736,MFR,6,C,,,0.162,1.40,546,0.24,,16.0,,,,,,,2,1GMXT05.0182,8,14.25
2001,40,GENERAL MOTORS,801,43T6G052,7,G1500/2500 CHEVY EXPRESS 2WD,T,262,N,200,8,20,99,,,,L4,R,2,5500,9.2,3.42,28.8,Y,15.7,1,3,32,1028044,MFR,6,H,,,0.023,0.71,392,,,22.6,,,,,,,4,1GMXT04.3185,6,14.68
2001,40,GENERAL MOTORS,801,43T6G052,7,G1500/2500 CHEVY EXPRESS 2WD,T,262,N,200,8,20,99,,,,L4,R,2,5500,9.2,3.42,28.8,Y,15.7,1,31,32,1028043,MFR,6,C,,,0.194,2.80,556,0.14,,15.8,,,,,,,4,1GMXT04.3185,6,14.68
2001,40,GENERAL MOTORS,801,43GP1004,3,G1500/2500 CHEVY VAN 2WD,T,262,N,200,,,,,,102,L4,R,2,5000,9.2,3.42,28.8,Y,15.8,1,3,32,1028042,MFR,6,H,,,0.026,0.49,379,,,23.3,,,,,,,4,1GMXT04.3185,6,13.63
2001,40,GENERAL MOTORS,801,43GP1004,3,G1500/2500 CHEVY VAN 2WD,T,262,N,200,,,,,,102,L4,R,2,5000,9.2,3.42,28.8,Y,15.8,1,31,32,1028041,MFR,6,C,,,0.170,1.42,538,0.29,,16.4,,,,,,,4,1GMXT04.3185,6,13.63
2001,40,GENERAL MOTORS,802,57T6G236,5,G1500/2500 CHEVY EXPRESS 2WD,T,350,N,255,8,20,99,,,,L4,R,2,5500,9.4,3.42,28.8,Y,15.8,1,3,32,1028048,MFR,23,H,,,0.021,0.10,412,,,21.6,,,,,,,8,1GMXT06.0187,8,14.68
2001,40,GENERAL MOTORS,802,57T6G236,5,G1500/2500 CHEVY EXPRESS 2WD,T,350,N,255,8,20,99,,,,L4,R,2,5500,9.4,3.42,28.8,Y,15.8,1,31,32,1028047,MFR,23,C,,,0.180,1.95,601,0.42,,14.5,,,,,,,8,1GMXT06.0187,8,14.68
2001,40,GENERAL MOTORS,802,57T6G055,8,G1500/2500 CHEVY VAN 2WD,T,350,N,255,8,20,99,,,,L4,R,2,5250,9.4,3.42,28.8,Y,15.9,1,3,32,1028046,MFR,23,H,,,0.020,0.10,399,,,21.8,,,,,,,8,1GMXT06.0187,8,13.61
2001,40,GENERAL MOTORS,802,57T6G055,8,G1500/2500 CHEVY VAN 2WD,T,350,N,255,8,20,99,,,,L4,R,2,5250,9.4,3.42,28.8,Y,15.9,1,31,32,1028045,MFR,23,C,,,0.168,1.75,573,0.18,,15.1,,,,,,,8,1GMXT06.0187,8,13.61
2001,40,GENERAL MOTORS,804,53KP9109,56,C1500 SUBURBAN 2WD,T,325,N,265,8,20,99,,,102,L4,R,2,5500,9.5,3.73,29.5,Y,13.6,1,3,32,1028050,MFR,6,H,,,0.035,0.41,392,,,22.6,,,,,,,22A,1GMXT05.3182,8,15.35
2001,40,GENERAL MOTORS,804,53KP9109,56,C1500 SUBURBAN 2WD,T,325,N,265,8,20,99,,,102,L4,R,2,5500,9.5,3.73,29.5,Y,13.6,1,31,32,1028049,MFR,6,C,,,0.130,1.80,566,0.14,,15.6,,,,,,,22A,1GMXT05.3182,8,15.35
2001,40,GENERAL MOTORS,805,53CXK86242,3,K1500 SILVERADO 4WD,T,325,N,270,8,20,99,,,,L4,4,2,5000,9.5,3.73,28.5,Y,17.4,1,3,32,1028251,MFR,6,H,,,0.022,0.25,388,,,22.9,,,,,,,22,1GMXT05.3181,8,12.14
2001,40,GENERAL MOTORS,805,53CXK86242,3,K1500 SILVERADO 4WD,T,325,N,270,8,20,99,,,,L4,4,2,5000,9.5,3.73,28.5,Y,17.4,1,31,32,1028250,MFR,6,C,,,0.111,1.31,532,0.12,,16.7,,,,,,,22,1GMXT05.3181,8,12.14
2001,40,GENERAL MOTORS,805,53KP9109,57,K1500 SILVERADO 4WD,T,325,N,265,,,,,,102,L4,4,2,5250,9.5,3.73,28.6,Y,17.5,1,3,32,1028203,MFR,6,H,,,0.022,0.43,395,,,22.4,,,,,,,22,1GMXT05.3181,8,12.59
2001,40,GENERAL MOTORS,805,53KP9109,57,K1500 SILVERADO 4WD,T,325,N,265,,,,,,102,L4,4,2,5250,9.5,3.73,28.6,Y,17.5,1,31,32,1028202,MFR,6,C,,,0.155,1.75,544,0.09,,16.2,,,,,,,22,1GMXT05.3181,8,12.59
2001,40,GENERAL MOTORS,805,53CXK86248,1,K1500 TAHOE 4WD,T,325,N,285,,,,,,102,L4,4,2,5500,9.5,3.73,29.5,Y,16.9,1,3,32,1028199,MFR,6,H,,,0.034,0.31,409,,,21.8,,,,,,,22A,1GMXT05.3182,8,13.39
2001,40,GENERAL MOTORS,805,53CXK86248,1,K1500 TAHOE 4WD,T,325,N,285,,,,,,102,L4,4,2,5500,9.5,3.73,29.5,Y,16.9,1,31,32,1028198,MFR,6,C,,,0.127,1.84,574,0.14,,15.5,,,,,,,22A,1GMXT05.3182,8,13.39
2001,40,GENERAL MOTORS,805,53KS0045,4,K1500 YUKON XL 4WD,T,325,N,270,,,,,,102,L4,4,2,6000,9.5,3.73,29.5,N,16.0,1,3,32,1028201,MFR,6,H,,,0.034,0.68,421,,,21.0,66.790,0,0.045440,,,,22A,1GMXT05.3182,8,14.14
2001,40,GENERAL MOTORS,805,53KS0045,4,K1500 YUKON XL 4WD,T,325,N,270,,,,,,102,L4,4,2,6000,9.5,3.73,29.5,N,16.0,1,31,32,1028200,MFR,6,C,,,0.135,1.97,583,0.14,,15.1,66.790,0,0.045440,,,,22A,1GMXT05.3182,8,14.14
2001,40,GENERAL MOTORS,806,48CP9119,25,C1500 SILVERADO 2WD,T,293,N,270,,,,,,102,L4,R,2,4750,9.5,3.42,27.5,Y,15.5,1,3,32,1029883,MFR,6,H,,,0.052,0.30,348,,,25.5,,,,,,,2B,1GMXT05.3181,8,14.13
2001,40,GENERAL MOTORS,806,48CP9119,25,C1500 SILVERADO 2WD,T,293,N,270,,,,,,102,L4,R,2,4750,9.5,3.42,27.5,Y,15.5,1,31,32,1029882,MFR,6,C,,,0.161,2.05,516,0.09,,17.1,,,,,,,2B,1GMXT05.3181,8,14.13
2001,40,GENERAL MOTORS,806,48CP9301,0,C1500 SILVERADO 2WD,T,293,N,270,,,,,,102,L4,R,2,5000,9.5,3.42,27.8,Y,14.2,1,3,31,1029545,MFR,6,H,,,0.056,0.52,342,,,25.9,,,,,,,2B,1GMXT05.3181,8,15.91
2001,40,GENERAL MOTORS,806,48CP9301,0,C1500 SILVERADO 2WD,T,293,N,270,,,,,,102,L4,R,2,5000,9.5,3.42,27.8,Y,14.2,1,31,31,1029702,MFR,6,C,,,0.126,1.34,509,0.08,,17.4,,,,,,,2B,1GMXT05.3181,8,15.91
2001,40,GENERAL MOTORS,807,48CP9119,22,K1500 SILVERADO 4WD,T,293,N,240,8,20,99,,,102,L4,4,2,5250,9.5,3.73,28.6,Y,17.5,1,3,32,1028249,MFR,6,H,,,0.058,0.40,374,,,22.6,,,,,,,2,1GMXT05.3181,8,12.09
2001,40,GENERAL MOTORS,807,48CP9119,22,K1500 SILVERADO 4WD,T,293,N,240,8,20,99,,,102,L4,4,2,5250,9.5,3.73,28.6,Y,17.5,1,31,32,1028248,MFR,6,C,,,0.170,2.43,519,0.06,,16.3,,,,,,,2,1GMXT05.3181,8,12.09
2001,40,GENERAL MOTORS,807,48CP9119,24,K1500 SILVERADO 4WD,T,293,N,240,,,,,,102,L4,4,2,5000,9.5,3.73,28.4,Y,16.9,1,3,32,1029701,MFR,6,H,,,0.058,0.40,374,,,21.5,,,,,,,2,1GMXT05.3182,8,14.55
2001,40,GENERAL MOTORS,807,48CP9119,24,K1500 SILVERADO 4WD,T,293,N,240,,,,,,102,L4,4,2,5000,9.5,3.73,28.4,Y,16.9,1,31,32,1029700,MFR,6,C,,,0.170,2.43,519,0.06,,15.2,,,,,,,2,1GMXT05.3182,8,14.55
2001,40,GENERAL MOTORS,807,48CP9119,23,K1500 TAHOE 4WD,T,293,N,240,,,,,,102,L4,4,2,5500,9.5,3.73,29.5,Y,16.9,1,3,32,1029699,MFR,6,H,,,0.058,0.40,374,,,22.2,,,,,,,2,1GMXT05.3182,8,13.39
2001,40,GENERAL MOTORS,807,48CP9119,23,K1500 TAHOE 4WD,T,293,N,240,,,,,,102,L4,4,2,5500,9.5,3.73,29.5,Y,16.9,1,31,32,1029698,MFR,6,C,,,0.170,2.43,519,0.06,,15.9,,,,,,,2,1GMXT05.3182,8,13.39
2001,40,GENERAL MOTORS,808,60KU0099,5,K1500 SIERRA 4WD,T,364,N,300,,,,,,102,L4,4,2,5500,9.5,3.73,28.5,Y,18.0,1,3,32,1029769,MFR,6,H,,,0.022,0.29,452,,,18.0,,,,,,,2B,1GMXT06.0187,8,12.58
2001,40,GENERAL MOTORS,808,60KU0099,5,K1500 SIERRA 4WD,T,364,N,300,,,,,,102,L4,4,2,5500,9.5,3.73,28.5,Y,18.0,1,31,32,1029768,MFR,6,C,,,0.100,1.18,695,0.13,,12.4,,,,,,,2B,1GMXT06.0187,8,12.58
2001,40,GENERAL MOTORS,808,60KU0099,4,K1500 TAHOE 4WD,T,364,N,300,,,,,,102,L4,4,2,6000,9.5,3.73,29.5,Y,12.2,1,3,31,1029514,MFR,6,H,,,0.021,0.26,432,,,20.6,,,,,,,2B,1GMXT06.0187,8,16.06
2001,40,GENERAL MOTORS,808,60KU0099,4,K1500 TAHOE 4WD,T,364,N,300,,,,,,102,L4,4,2,6000,9.5,3.73,29.5,Y,12.2,1,31,31,1029513,MFR,6,C,,,0.094,0.99,678,0.11,,13.1,,,,,,,2B,1GMXT06.0187,8,16.06
2001,40,GENERAL MOTORS,809,43TP1906,0,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4250,9.2,3.73,30.7,Y,17.7,2,3,31,1031083,MFR,23,H,A,0.42,0.007,0.15,397,,,22.0,,,,,,,2,1GMXT04.3187,6,10.64
2001,40,GENERAL MOTORS,809,43TP1906,0,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4250,9.2,3.73,30.7,Y,17.7,2,35,31,1031082,MFR,23,C,A,0.42,0.057,0.85,575,0.05,,15.1,,,,,,,2,1GMXT04.3187,6,10.64
2001,40,GENERAL MOTORS,809,43TP1906,1,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4250,9.2,3.73,30.7,Y,17.7,5,3,31,1031085,MFR,23,H,A,0.58,0.008,0.17,393,,,22.2,,,,,,,2,1GMXT04.3187,6,10.64
2001,40,GENERAL MOTORS,809,43TP1906,1,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4250,9.2,3.73,30.7,Y,17.7,5,35,31,1031084,MFR,23,C,A,0.58,0.059,0.76,534,0.05,,16.3,,,,,,,2,1GMXT04.3187,6,10.64
2001,40,GENERAL MOTORS,809,43TP1906,2,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4000,9.2,3.42,33.1,Y,12.7,2,3,32,1031151,MFR,23,H,B,0.42,0.007,0.15,397,,,24.2,,,,,,,81B,1GMXT04.3187,6,14.40
2001,40,GENERAL MOTORS,809,43TP1906,2,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4000,9.2,3.42,33.1,Y,12.7,2,35,32,1031150,MFR,23,C,B,0.42,0.057,0.85,575,0.05,,15.9,,,,,,,81B,1GMXT04.3187,6,14.40
2001,40,GENERAL MOTORS,809,43TP1906,3,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4000,9.2,3.42,33.1,Y,12.7,5,3,32,1031153,MFR,23,H,B,0.58,0.008,0.17,393,,,24.4,,,,,,,81B,1GMXT04.3187,6,14.40
2001,40,GENERAL MOTORS,809,43TP1906,3,S10 PICKUP 4WD,T,262,N,190,,,,,,102,M5,4,2,4000,9.2,3.42,33.1,Y,12.7,5,35,32,1031152,MFR,23,C,B,0.58,0.059,0.76,534,0.05,,17.0,,,,,,,81B,1GMXT04.3187,6,14.40
2001,40,GENERAL MOTORS,810,48KP9113,40,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,4500,9.5,3.42,29.0,Y,15.1,2,3,32,1028461,MFR,23,H,A,0.29,0.027,0.28,335,,,25.8,,,,,,,12A,1GMXT05.3181,8,14.08
2001,40,GENERAL MOTORS,810,48KP9113,40,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,4500,9.5,3.42,29.0,Y,15.1,2,35,32,1028462,MFR,23,C,A,0.29,0.176,2.16,548,0.06,,15.9,,,,,,,12A,1GMXT05.3181,8,14.08
2001,40,GENERAL MOTORS,810,48KP9113,41,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,4500,9.5,3.42,29.0,Y,15.1,3,3,32,1028464,MFR,23,H,A,0.71,0.037,0.28,332,,,26.0,,,,,,,12A,1GMXT05.3181,8,14.08
2001,40,GENERAL MOTORS,810,48KP9113,41,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,4500,9.5,3.42,29.0,Y,15.1,3,35,32,1028463,MFR,23,C,A,0.71,0.174,1.93,487,0.12,,17.9,,,,,,,12A,1GMXT05.3181,8,14.08
2001,40,GENERAL MOTORS,810,48KP9113,42,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,5000,9.5,3.42,29.0,Y,14.2,2,3,32,1028477,MFR,23,H,B,0.29,0.027,0.28,335,,,25.6,,,,,,,12A,1GMXT05.3181,8,15.91
2001,40,GENERAL MOTORS,810,48KP9113,42,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,5000,9.5,3.42,29.0,Y,14.2,2,35,32,1028478,MFR,23,C,B,0.29,0.176,2.16,548,0.06,,15.5,,,,,,,12A,1GMXT05.3181,8,15.91
2001,40,GENERAL MOTORS,810,48KP9113,43,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,5000,9.5,3.42,29.0,Y,14.2,3,3,32,1028480,MFR,23,H,B,0.71,0.037,0.28,332,,,25.8,,,,,,,12A,1GMXT05.3181,8,15.91
2001,40,GENERAL MOTORS,810,48KP9113,43,C1500 SILVERADO 2WD,T,293,N,240,,,,,,102,M5,R,2,5000,9.5,3.42,29.0,Y,14.2,3,35,32,1028479,MFR,23,C,B,0.71,0.174,1.93,487,0.12,,17.4,,,,,,,12A,1GMXT05.3181,8,15.91
