"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brian Roberts  2B","4","0","1","0","1","2","5",".253",".325",".347",".672","22","13","-0.011","0.60","0.053","-0.064","-0.6","0","5","CS"
"Josh Bell  3B","0","0","0","0","0","0","0",".167",".167",".188",".354","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Nick Markakis  RF","4","2","1","0","1","0","5",".294",".374",".442",".817","24","15","0.054","0.83","0.096","-0.043","0.0","2","1",""
"Ty Wigginton  3B-1B","5","2","1","0","0","1","5",".261",".335",".458",".793","13","11","-0.010","1.13","0.075","-0.086","-0.0","2","1",""
"Luke Scott  1B","5","2","2","4","0","0","5",".293",".355",".580",".934","17","11","0.139","1.08","0.196","-0.057","3.6","7","0","HR,2B"
"Julio Lugo  3B-2B","0","0","0","0","0","0","0",".252",".301",".287",".588","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Adam Jones  CF","4","1","0","1","1","1","5",".278",".313",".445",".758","15","11","-0.003","0.87","0.028","-0.030","-0.3","5","0",""
"Felix Pie  LF","5","2","2","3","0","0","5",".289",".319",".469",".787","18","12","0.333","0.94","0.412","-0.078","2.4","3","0","HR,2B"
"Matt Wieters  C","5","2","2","3","0","0","5",".245",".322",".376",".698","12","8","0.150","0.58","0.172","-0.022","2.0","6","0","HR"
"Craig Tatum  C","0","0","0","0","0","0","0",".271",".347",".306",".653","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Corey Patterson  DH","4","2","2","1","1","2","5",".278",".333",".432",".765","20","12","0.118","0.60","0.143","-0.025","1.7","","","HR,3B"
"Cesar Izturis  SS","4","1","2","2","0","0","4",".247",".293",".286",".579","10","8","0.058","0.68","0.091","-0.033","1.1","1","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Jake Arrieta  P","","","","","","","","","","","","","","","","","","","0","0",""
"Mark Hendrickson  P","","","","","","","","","","","","","","","","","","","1","0",""
"Armando Gabino  P","","","","","","","","","","","","","","","","","","","0","0",""
