"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Corey Patterson  LF","4","1","2","0","0","1","4",".260",".316",".374",".690","10","8","0.016","0.91","0.066","-0.050","0.5","3","1",""
"Miguel Tejada  3B","4","0","0","0","0","0","4",".267",".304",".357",".661","9","5","-0.114","0.88","0.000","-0.114","-1.8","0","6","GDP"
"Nick Markakis  RF","4","1","1","0","0","1","4",".302",".391",".430",".822","24","17","0.004","0.60","0.036","-0.033","-0.2","0","0",""
"Ty Wigginton  2B","4","0","0","0","0","3","4",".274",".361",".487",".848","13","10","-0.082","0.89","0.000","-0.082","-1.0","1","3",""
"Luke Scott  1B","3","1","0","0","1","1","4",".276",".347",".505",".852","23","13","0.003","0.70","0.031","-0.028","-0.2","13","0",""
"Adam Jones  CF","4","1","2","1","0","0","4",".259",".287",".405",".692","11","8","0.090","0.91","0.105","-0.015","1.1","2","0",""
"Matt Wieters  C","3","0","1","3","1","0","4",".223",".287",".326",".613","22","12","0.226","1.16","0.255","-0.029","2.5","4","1","2B"
"Cesar Izturis  SS","3","0","0","0","0","1","4",".220",".272",".241",".513","11","8","-0.057","0.72","0.000","-0.057","-0.8","1","1","SH"
"Jake Arrieta  P","0","0","0","0","1","0","1",".000",".250",".000",".250","8","4","0.020","0.49","0.020","0.000","0.4","0","0",""
"Luis Montanez  PH","1","0","0","0","0","0","1",".140",".155",".140",".296","4","2","-0.010","0.43","0.000","-0.010","-0.1","","",""
"Mark Hendrickson  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","2",""
"Scott Moore  PH","1","0","0","0","0","0","1",".263",".300",".368",".668","2","1","-0.032","1.20","0.000","-0.032","-0.3","","",""
"Frank Mata  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Matt Albers  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","2",""
