"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Julio Lugo  2B","5","1","1","0","0","2","5",".258",".307",".293",".600","25","18","0.027","2.20","0.177","-0.150","-0.5","1","3",""
"Nick Markakis  RF","5","0","1","1","0","0","5",".293",".377",".439",".816","15","9","-0.270","1.80","0.111","-0.380","-0.6","4","0","2B,GDP"
"Ty Wigginton  1B","3","1","1","1","2","0","5",".254",".332",".455",".787","16","7","0.126","1.52","0.155","-0.029","1.0","9","0","HR,IW"
"Corey Patterson  PR","0","0","0","0","0","0","0",".273",".325",".411",".737","","","0.000","0.00","0.000","0.000","0.0","","",""
"Luke Scott  DH","5","1","2","1","0","2","5",".282",".348",".556",".904","27","16","-0.118","1.98","0.106","-0.224","0.1","","","HR"
"Adam Jones  CF","4","1","2","0","0","1","4",".272",".306",".434",".740","15","13","0.032","1.22","0.100","-0.068","0.3","1","0",""
"Felix Pie  LF","4","0","1","0","0","0","4",".260",".301",".396",".697","9","5","-0.009","1.53","0.111","-0.120","0.0","3","1","CS"
"Jake Fox  C","3","0","1","0","1","0","4",".227",".269",".380",".649","17","10","0.094","1.82","0.162","-0.068","0.8","5","2",""
"Josh Bell  3B","4","0","0","0","0","0","4",".192",".192",".192",".385","14","9","-0.173","2.07","0.041","-0.214","-1.0","0","1","GDP"
"Cesar Izturis  SS","3","0","1","0","1","1","4",".244",".294",".283",".577","16","11","-0.009","2.33","0.134","-0.142","-0.6","0","4","GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Kevin Millwood  P","","","","","","","","","","","","","","","","","","","1","1",""
"Mark Hendrickson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jason Berken  P","","","","","","","","","","","","","","","","","","","0","0",""
"Mike Gonzalez  P","","","","","","","","","","","","","","","","","","","0","0",""
