"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wandy Rodriguez, W (1-2)","7","3","1","1","3","7","1","5.48","27","118","72","33","11","28","6","11","2","0","71","","","0.330","1.07","2.1"
"Fernando Abad","1","0","0","0","0","1","0","3.68","4","20","11","3","2","6","2","1","0","0","","0","0","0.011","0.33","0.4"
"Jeff Fulchino","1","1","0","0","0","0","0","1.86","4","15","12","10","1","1","2","2","1","0","","0","0","0.006","0.20","0.4"
