"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Aneury Rodriguez","5.1","8","2","2","1","3","0","5.72","24","82","50","31","4","15","7","13","5","0","46","","","0.070","0.98","0.9"
"Sergio Escalona","0.1","0","0","0","0","1","0","3.86","1","3","3","2","1","0","0","0","0","0","","2","0","0.064","1.75","0.7"
"Enerio Del Rosario","1.1","1","0","0","1","1","0","4.00","6","17","8","4","2","2","3","1","1","0","","2","1","-0.049","0.69","0.0"
"Wilton Lopez, W (1-1)","1","0","0","0","0","3","0","3.00","3","12","9","2","4","3","0","0","0","0","","0","0","0.109","1.42","0.5"
"Mark Melancon, S (2)","1","1","0","0","0","1","0","2.08","3","10","7","5","1","1","1","1","1","0","","0","0","0.044","1.36","0.5"
