"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jordan Lyles, L (0-4)","6","7","5","5","3","3","1","4.60","28","108","61","35","14","12","8","13","9","0","38","","","-0.294","1.01","-2.2"
"Fernando Rodriguez","1","2","1","1","1","0","0","3.06","6","27","13","8","1","4","1","4","0","0","","0","0","-0.021","0.26","-0.5"
"Sergio Escalona","1","1","0","0","0","1","0","2.76","4","16","10","5","4","1","1","2","1","0","","0","0","0.002","0.04","0.5"
