"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bud Norris, L (2-2)","7","7","3","3","2","9","1","3.16","28","97","69","33","16","20","6","11","2","0","58","","","-0.146","0.64","0.0"
"Jose Valdez","0.2","1","3","3","2","1","0","12.71","5","25","12","6","2","4","1","1","0","0","","0","0","-0.004","0.32","-0.3"
"Enerio Del Rosario","0.1","1","0","0","0","0","0","5.14","2","11","7","4","1","2","1","1","0","0","","3","3","-0.043","0.31","-2.3"
