"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Josh Tomlin, W (3-3)","7","8","2","2","1","1","0","4.96","29","76","52","37","1","14","11","16","8","0","53","","","0.255","0.79","1.3"
"Joe Smith","1","2","0","0","0","3","0","3.24","5","21","14","5","1","8","2","0","0","0","","0","0","0.025","0.55","0.5"
"Nick Hagadone","1","0","0","0","0","1","0","2.75","3","16","13","7","2","4","1","1","0","0","","0","0","0.016","0.21","0.5"
