"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Aaron Hicks  CF","4","0","0","0","0","1","4",".272",".322",".416",".738","16","9","-0.180","1.22","0.000","-0.180","-1.8","1","0","GDP"
"Brian Dozier  2B","4","0","0","0","0","1","4",".246",".316",".489",".805","18","11","-0.104","1.05","0.000","-0.104","-0.6","2","0",""
"Joe Mauer  1B","3","1","0","0","1","1","4",".264",".331",".377",".708","16","11","-0.001","1.00","0.059","-0.061","0.0","4","0",""
"Miguel Sano  DH","4","1","1","2","0","2","4",".291",".398",".567",".965","13","8","0.186","1.42","0.266","-0.081","1.1","","","HR"
"Trevor Plouffe  3B","3","1","0","0","1","0","4",".249",".306",".458",".764","14","8","-0.003","0.61","0.036","-0.039","-0.4","2","1",""
"Torii Hunter  RF","4","0","0","0","0","2","4",".235",".288",".413",".701","16","12","-0.065","0.67","0.000","-0.065","-0.7","3","0",""
"Eduardo Escobar  SS","4","1","3","0","0","1","4",".246",".289",".383",".671","10","8","0.024","0.62","0.049","-0.025","0.4","2","2","2B"
"Kurt Suzuki  C","4","0","2","1","0","1","4",".232",".290",".310",".600","17","12","0.070","1.00","0.092","-0.021","0.3","7","0","2B"
"Shane Robinson  LF","2","0","1","1","1","0","3",".259",".313",".340",".653","15","8","0.125","0.97","0.136","-0.012","1.4","3","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Mike Pelfrey  P","","","","","","","","","","","","","","","","","","","0","1",""
"Ryan O'Rourke  P","","","","","","","","","","","","","","","","","","","0","0",""
"J.R. Graham  P","","","","","","","","","","","","","","","","","","","0","0",""
"A.J. Achter  P","","","","","","","","","","","","","","","","","","","0","0",""
