"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Danny Santana  SS","4","1","2","1","0","0","4",".125",".125",".125",".250","14","9","0.081","1.14","0.136","-0.055","1.1","0","6","SB"
"Brian Dozier  2B","4","0","1","1","0","1","4",".190",".190",".381",".571","10","8","-0.018","0.92","0.073","-0.091","0.3","0","3","2B"
"Joe Mauer  1B","4","0","0","0","0","1","4",".250",".400",".250",".650","16","11","-0.115","1.11","0.000","-0.115","-1.0","13","0",""
"Kennys Vargas  DH","4","0","0","0","0","2","4",".176",".263",".235",".498","14","10","-0.095","0.93","0.000","-0.095","-0.8","","",""
"Trevor Plouffe  3B","3","1","1","0","1","0","4",".133",".316",".200",".516","17","10","0.131","0.93","0.143","-0.012","1.0","1","3","2B"
"Oswaldo Arcia  LF","3","0","1","0","0","1","3",".250",".357",".250",".607","13","12","-0.054","1.28","0.009","-0.063","-0.4","2","0",""
"Torii Hunter  PH-RF","1","0","0","0","0","0","1",".118",".118",".118",".235","3","2","-0.049","1.78","0.000","-0.049","-0.2","0","0",""
"Chris Herrmann  C","4","1","1","1","0","1","4",".200",".200",".600",".800","18","12","-0.023","1.69","0.106","-0.129","0.3","7","0","3B"
"Shane Robinson  RF-LF","4","1","1","1","0","2","4",".200",".200",".200",".400","19","12","-0.040","1.23","0.066","-0.106","0.1","0","1","SB"
"Jordan Schafer  CF","4","0","1","0","0","2","4",".235",".235",".294",".529","19","13","-0.092","1.05","0.024","-0.116","-0.6","1","0","CS"
"","","","","","","","","","","","","","","","","","","","","",""
"Mike Pelfrey  P","","","","","","","","","","","","","","","","","","","0","0",""
"J.R. Graham  P","","","","","","","","","","","","","","","","","","","0","0",""
"Aaron Thompson  P","","","","","","","","","","","","","","","","","","","0","0",""
"Blaine Boyer  P","","","","","","","","","","","","","","","","","","","0","0",""
