"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Brian Dozier  2B","3","0","1","1","0","0","4",".266",".344",".539",".884","14","12","0.010","1.30","0.079","-0.069","0.3","0","2","2B,SF"
"Eddie Rosario  LF","4","0","0","0","0","2","4",".272",".296",".408",".704","14","11","-0.115","1.00","0.000","-0.115","-0.9","2","0",""
"Joe Mauer  1B","3","0","0","0","1","1","4",".258",".323",".352",".675","13","8","-0.076","1.43","0.027","-0.103","-0.3","6","2",""
"Trevor Plouffe  3B","4","1","1","0","0","1","4",".247",".312",".439",".751","14","9","-0.149","1.54","0.037","-0.186","-0.8","0","1","2B,GDP"
"Torii Hunter  RF","3","0","0","0","0","0","4",".264",".324",".421",".745","15","11","-0.030","1.03","0.041","-0.072","-0.6","0","0","HBP"
"Kurt Suzuki  C","4","0","1","1","0","0","4",".224",".290",".293",".583","10","7","-0.042","1.16","0.060","-0.101","0.4","6","0",""
"Eduardo Escobar  SS","3","0","0","0","0","1","3",".235",".263",".365",".627","11","6","-0.065","0.82","0.000","-0.065","-0.5","2","2",""
"Trevor May  P","1","0","0","0","0","1","1",".000",".000",".000",".000","5","5","-0.017","0.71","0.000","-0.017","-0.2","2","1",""
"Shane Robinson  PH","1","0","1","0","0","0","1",".258",".305",".330",".635","4","3","0.040","0.89","0.040","0.000","0.4","","",""
"Michael Tonkin  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Brian Duensing  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Eduardo Nunez  PH","1","0","0","0","0","1","1",".305",".339",".508",".847","3","3","-0.035","1.41","0.000","-0.035","-0.2","","",""
"Ryan Pressly  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Byron Buxton  CF","3","1","1","0","0","0","3",".143",".143",".429",".571","10","7","0.031","1.01","0.079","-0.048","0.2","6","0","3B"
