"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jesse Chavez","5","5","3","3","2","5","1","3.53","22","79","48","27","5","16","6","9","5","0","48","","","-0.156","0.96","-0.8"
"Fernando Abad","1","0","0","0","0","1","0","3.62","3","13","9","7","1","1","1","1","0","0","","0","0","0.042","0.58","0.4"
"Fernando Rodriguez, H (4)","0.2","0","2","2","2","1","0","4.11","4","22","10","5","2","3","0","1","0","0","","0","0","0.001","0.92","0.0"
"Drew Pomeranz, BS (1), L (4-4)","0","3","3","3","0","0","0","4.08","3","19","13","8","0","5","1","2","2","0","","2","2","-0.685","3.16","-3.9"
"Dan Otero","1","2","1","1","0","1","0","5.85","4","13","9","5","3","1","1","2","1","0","","1","1","-0.082","0.41","-0.5"
"Eric O'Flaherty","0.1","2","1","1","0","1","0","5.91","3","6","6","2","3","1","1","1","1","0","","1","1","-0.048","0.21","-1.8"
