"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Kendall Graveman, L (6-8)","4.2","5","4","2","1","4","1","3.89","22","103","61","34","7","20","11","6","4","0","45","","","-0.229","0.71","-1.8"
"Evan Scribner","1.1","0","0","0","0","2","0","3.63","4","16","11","6","1","4","1","1","1","0","","1","0","0.025","0.24","0.7"
"Arnold Leon","2","1","0","0","0","3","0","5.68","7","23","17","9","2","6","0","4","1","0","","0","0","0.025","0.21","1.0"
