"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jesse Chavez, L (5-10)","3","8","4","4","2","1","0","3.45","19","80","50","34","7","9","6","10","6","0","26","","","-0.326","0.80","-4.5"
"Fernando Rodriguez","1","2","2","2","0","1","0","3.72","4","17","11","5","3","3","1","2","2","0","","3","0","0.026","0.60","0.7"
"Eric O'Flaherty","1","2","1","0","0","1","0","5.85","6","28","21","18","2","1","3","2","2","0","","1","1","-0.024","0.18","-0.9"
"Angel Castro","1","2","0","0","0","1","0","2.25","5","17","12","6","4","2","2","2","1","0","","0","0","0.002","0.05","0.5"
"Fernando Abad","1","0","0","0","0","2","0","3.91","3","11","9","6","2","1","1","0","0","0","","0","0","0.005","0.07","0.5"
"Edward Mujica","1","3","2","2","0","1","0","4.13","6","21","16","11","2","3","2","3","1","0","","0","0","-0.008","0.07","-1.6"
