"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Drew Pomeranz, L (1-1)","5","6","4","4","1","5","1","3.00","21","81","49","28","6","15","6","9","6","0","43","","","-0.209","0.64","-1.9"
"Evan Scribner","2","1","1","1","1","3","1","2.35","7","29","21","8","5","8","0","3","0","0","","1","0","0.006","0.18","0.4"
"R.J. Alvarez","1","1","1","1","0","3","1","3.60","4","18","10","6","0","4","0","1","0","0","","0","0","-0.005","0.04","-0.5"
