"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jesse Hahn, W (4-5)","6.2","3","1","1","2","4","0","3.62","27","94","59","38","5","16","11","9","4","0","66","","","0.197","0.99","1.6"
"Drew Pomeranz, H (2)","0.1","0","0","0","0","0","0","3.94","1","7","4","3","0","1","1","0","0","0","","2","0","0.050","2.03","0.5"
"Eric O'Flaherty","1","1","0","0","1","1","0","8.38","5","21","9","5","2","2","0","3","2","0","","0","0","0.001","0.05","0.4"
"Fernando Abad","1","1","0","0","0","2","0","5.17","4","19","13","7","4","2","1","1","1","0","","0","0","0.000","0.00","0.4"
