"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wei-Yin Chen, W (7-2)","7","6","0","0","1","2","0","3.36","25","101","70","47","9","14","12","10","3","0","66","","","0.451","1.21","3.4"
"Darren O'Day","0","1","0","0","0","0","0","1.72","1","2","2","1","0","1","0","1","1","0","","0","0","-0.078","1.68","-0.4"
"Troy Patton, H (4)","0.2","0","0","0","0","0","0","3.45","2","3","3","3","0","0","1","1","0","0","","1","0","0.122","2.67","0.6"
"Pedro Strop, H (12)","0.1","0","0","0","0","0","0","1.42","1","3","3","1","0","2","1","0","0","0","","1","0","0.042","1.47","0.2"
"Jim Johnson, S (20)","1","0","0","0","0","2","0","1.21","3","12","9","5","2","2","1","0","0","0","","0","0","0.088","1.16","0.5"
