"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","2","2","1","0","1","0","3",".299",".357",".424",".781","15","8","0.048","0.92","0.058","-0.010","0.5","0","0",""
"Jackie Bradley  CF","3","0","0","0","0","1","3",".189",".274",".337",".610","15","8","-0.006","0.07","0.000","-0.006","-0.7","2","0",""
"Shane Victorino  RF","5","2","3","3","0","0","5",".297",".354",".456",".809","23","15","0.301","0.83","0.309","-0.009","3.1","5","0","HR"
"Quintin Berry  RF","0","0","0","0","1","0","1",".750",".800",".750","1.550","5","1","0.000","0.00","0.000","0.000","0.3","1","0",""
"Dustin Pedroia  2B","5","1","0","0","0","0","5",".296",".367",".411",".778","17","12","-0.054","0.67","0.006","-0.060","-0.7","1","1",""
"John McDonald  2B","1","0","0","0","0","0","1",".090",".164",".149",".314","5","3","0.000","0.00","0.000","0.000","-0.3","0","1",""
"David Ortiz  1B","3","1","1","2","1","2","4",".307",".395",".561",".956","17","9","0.120","0.73","0.142","-0.022","1.1","3","0","2B"
"Brandon Snyder  1B","1","1","0","0","0","1","2",".191",".224",".383",".607","8","6","0.003","0.04","0.003","0.000","0.2","5","0","HBP"
"Daniel Nava  LF","5","2","2","0","0","1","5",".296",".380",".434",".815","21","14","-0.030","0.43","0.016","-0.046","-0.1","2","0",""
"Jarrod Saltalamacchia  C","5","2","4","3","0","0","5",".272",".338",".465",".804","20","16","0.206","0.50","0.211","-0.005","3.2","7","0","2B"
"Stephen Drew  SS","5","1","2","0","0","1","5",".249",".331",".436",".768","15","11","0.037","0.49","0.070","-0.033","-0.0","0","2","2B"
"Will Middlebrooks  3B","5","2","2","7","0","2","5",".234",".279",".440",".719","24","17","0.001","0.60","0.062","-0.061","3.9","1","1","2·HR"
"Jake Peavy  P","3","1","1","0","0","0","3",".067",".067",".133",".200","7","6","0.032","0.49","0.050","-0.017","-0.1","0","0","2B"
"Mike Carp  PH","0","0","0","0","1","0","1",".295",".363",".524",".887","6","2","0.002","0.05","0.002","0.000","0.1","","",""
"Junichi Tazawa  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Franklin Morales  P","0","0","0","0","0","0","0",".000",".000",".000",".000","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Xander Bogaerts  PH","1","0","0","0","0","1","1",".256",".318",".385",".703","5","4","0.000","0.00","0.000","0.000","-0.1","","",""
"Craig Breslow  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Dempster  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
