"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","4","0","2","0","0","1","4",".303",".367",".425",".792","11","7","-0.020","0.59","0.026","-0.047","0.0","3","0","2B"
"Shane Victorino  RF","4","0","0","0","0","0","4",".283",".326",".390",".717","16","11","-0.068","0.65","0.000","-0.068","-0.9","1","1",""
"Dustin Pedroia  2B","4","0","1","0","0","0","4",".303",".380",".414",".794","19","11","-0.019","0.41","0.012","-0.031","-0.4","2","1",""
"David Ortiz  DH","3","0","1","0","1","1","4",".323",".406",".594","1.000","17","10","-0.010","0.54","0.023","-0.032","0.2","","",""
"Mike Napoli  1B","3","0","0","0","1","2","4",".264",".348",".472",".820","18","10","0.004","0.66","0.030","-0.026","-0.7","6","0","GDP"
"Daniel Nava  LF","3","0","0","0","1","3","4",".284",".371",".423",".794","16","11","-0.075","0.94","0.012","-0.087","-1.0","4","0",""
"Jarrod Saltalamacchia  C","3","0","0","0","0","1","3",".256",".330",".433",".763","15","11","-0.053","0.67","0.000","-0.053","-0.6","5","0",""
"Stephen Drew  SS","3","0","0","0","0","0","3",".223",".307",".389",".696","12","7","-0.043","0.57","0.000","-0.043","-0.5","0","0",""
"Jose Iglesias  3B","3","0","0","0","0","1","3",".338",".386",".422",".807","8","6","-0.032","0.42","0.000","-0.032","-0.5","3","2",""
"","","","","","","","","","","","","","","","","","","","","",""
"John Lackey  P","","","","","","","","","","","","","","","","","","","0","1",""
"Drake Britton  P","","","","","","","","","","","","","","","","","","","0","0",""
"Jose De La Torre  P","","","","","","","","","","","","","","","","","","","0","0",""
