"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","5","0","0","0","0","1","5",".294",".352",".418",".770","18","11","-0.046","0.33","0.000","-0.046","-1.0","2","0",""
"Shane Victorino  RF","3","1","0","0","0","1","4",".285",".337",".413",".749","14","11","0.010","0.29","0.025","-0.014","-0.3","4","1","HBP"
"Dustin Pedroia  2B","4","1","2","0","0","0","4",".296",".372",".410",".783","18","12","0.034","0.40","0.042","-0.008","0.5","0","3","2B"
"Mike Napoli  1B","4","1","3","1","0","1","4",".249",".338",".438",".776","19","11","0.109","0.61","0.114","-0.005","1.4","8","0",""
"Jonny Gomes  LF","3","1","1","3","1","1","4",".238",".345",".433",".778","17","9","0.194","0.52","0.210","-0.016","1.9","1","0","HR,SB"
"Stephen Drew  SS","3","0","1","0","1","2","4",".247",".327",".428",".755","20","13","0.011","0.25","0.023","-0.012","0.5","3","0","2B"
"Will Middlebrooks  3B","4","0","0","0","0","3","4",".221",".272",".422",".694","23","14","-0.034","0.29","0.000","-0.034","-1.5","1","0",""
"Koji Uehara  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"David Ross  C","4","0","0","0","0","1","4",".178",".259",".384",".643","14","9","-0.029","0.28","0.000","-0.029","-0.9","7","1",""
"Jon Lester  P","3","0","0","0","0","3","3",".000",".000",".000",".000","12","10","-0.019","0.25","0.000","-0.019","-0.6","0","0",""
"Junichi Tazawa  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Craig Breslow  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Xander Bogaerts  3B","1","0","1","0","0","0","1",".200",".200",".200",".400","5","3","0.006","0.15","0.006","0.000","0.2","1","0",""
