"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","4","0","0","0","0","1","4",".297",".355",".422",".778","13","8","-0.070","0.73","0.000","-0.070","-0.6","2","0",""
"Shane Victorino  RF","4","0","0","0","0","2","4",".287",".337",".416",".753","23","15","-0.061","0.62","0.000","-0.061","-0.5","7","0",""
"Dustin Pedroia  2B","3","0","1","0","0","0","3",".294",".372",".407",".779","11","7","-0.037","0.80","0.012","-0.049","-0.2","1","1",""
"David Ortiz  1B","3","0","0","0","0","0","3",".318",".399",".572",".971","8","6","-0.053","0.71","0.000","-0.053","-0.4","4","0",""
"Jarrod Saltalamacchia  C","3","0","0","0","0","1","3",".270",".339",".449",".789","18","10","-0.061","0.83","0.000","-0.061","-0.5","6","1",""
"Daniel Nava  LF","2","0","0","0","0","0","3",".292",".380",".432",".812","11","8","-0.015","0.90","0.032","-0.048","-0.1","3","0","HBP"
"Stephen Drew  SS","3","0","1","0","0","0","3",".246",".325",".426",".751","14","7","0.020","0.92","0.050","-0.031","0.1","0","2",""
"Will Middlebrooks  3B","3","0","0","0","0","1","3",".225",".276",".429",".705","11","8","-0.146","1.38","0.000","-0.146","-1.1","1","0","GDP"
"John Lackey  P","2","0","0","0","0","2","2",".000",".000",".000",".000","7","6","-0.045","0.94","0.000","-0.045","-0.3","0","0",""
"Mike Carp  PH","1","0","0","0","0","1","1",".303",".359",".549",".908","3","3","-0.033","1.35","0.000","-0.033","-0.2","","",""
