"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Jacoby Ellsbury  CF","6","2","1","1","0","1","6",".300",".360",".432",".792","21","15","-0.005","2.38","0.204","-0.209","-0.2","4","0","2·SB"
"Shane Victorino  RF","5","0","1","2","0","0","6",".287",".338",".413",".751","26","19","0.363","1.61","0.475","-0.112","1.5","1","1","SB,HBP"
"Dustin Pedroia  2B","6","0","2","1","0","0","6",".291",".373",".405",".778","29","19","0.063","1.46","0.219","-0.156","-0.0","1","2","2B,SB"
"David Ortiz  DH","3","0","2","0","2","1","5",".329",".410",".584",".994","23","13","0.175","1.40","0.195","-0.019","0.9","","","2B,IW"
"Brock Holt  PR","0","0","0","0","0","0","0",".203",".265",".237",".502","","","0.000","0.00","0.000","0.000","0.0","","",""
"Daniel Nava  LF","2","0","1","0","0","0","2",".283",".370",".416",".787","9","7","-0.027","1.06","0.015","-0.042","-0.3","0","0",""
"Jonny Gomes  PH-LF","2","0","0","0","1","1","3",".237",".342",".438",".781","12","7","-0.042","2.78","0.098","-0.139","-0.1","0","0",""
"Mike Napoli  1B","5","0","0","0","0","3","5",".246",".337",".432",".769","19","12","-0.298","2.14","0.000","-0.298","-1.8","15","0",""
"Stephen Drew  SS","5","0","0","0","0","2","5",".251",".335",".434",".769","17","12","-0.242","1.92","0.000","-0.242","-1.6","1","3",""
"Jarrod Saltalamacchia  C","4","1","1","0","1","2","5",".264",".334",".447",".781","25","15","0.049","1.05","0.115","-0.067","0.2","9","1","2B"
"Will Middlebrooks  3B","5","1","2","0","0","1","5",".205",".241",".395",".637","18","10","0.030","1.85","0.161","-0.130","-0.0","1","4","2B"
"","","","","","","","","","","","","","","","","","","","","",""
"Ryan Dempster  P","","","","","","","","","","","","","","","","","","","0","2",""
"Junichi Tazawa  P","","","","","","","","","","","","","","","","","","","0","0",""
"Craig Breslow  P","","","","","","","","","","","","","","","","","","","1","0",""
"Koji Uehara  P","","","","","","","","","","","","","","","","","","","0","0",""
