"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Erik Bedard, L (3-5)","6.1","5","5","4","5","4","2","4.67","27","104","61","36","6","19","7","11","0","0","44","","","-0.238","1.09","-1.8"
"Paul Clemens","0.2","2","0","0","0","1","0","5.23","4","18","11","7","0","4","3","0","0","0","","0","0","0.024","1.18","0.3"
"Wesley Wright","1","0","0","0","0","2","0","4.18","3","12","9","2","3","4","0","1","0","0","","0","0","0.031","0.41","0.5"
