"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jake Odorizzi, L (3-3)","6","8","3","3","0","5","1","2.36","27","104","68","43","9","16","9","13","7","0","49","","","-0.144","1.43","0.1"
"Kevin Jepsen","1","0","0","0","0","0","0","2.30","3","5","5","4","0","1","2","1","1","0","","1","1","0.015","0.84","0.4"
"Brandon Gomes","1","1","0","0","0","1","0","1.98","4","11","8","3","3","2","1","2","0","0","","0","0","0.031","0.51","0.5"
