"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Erasmo Ramirez, W (7-3)","6","3","1","1","3","3","1","3.80","25","99","59","35","7","17","7","11","3","0","62","","","0.216","0.95","1.9"
"Xavier Cedeno, H (11)","1","0","0","0","1","1","0","2.96","4","20","12","3","4","5","2","0","0","0","","0","0","0.051","1.43","0.5"
"Everett Teaford","2","0","0","0","1","2","0","2.08","6","30","17","9","2","6","3","0","0","0","","0","0","0.004","0.07","1.0"
