"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Steve Geltz","2","0","0","0","0","1","0","2.45","6","19","11","7","1","3","1","4","0","0","57","","","0.098","0.65","1.0"
"Matt Andriese, W (2-1)","4","2","0","0","1","2","0","3.26","15","53","34","22","2","10","7","5","2","0","","0","0","0.231","1.01","1.9"
"Kevin Jepsen, H (15)","1","0","0","0","0","0","0","2.54","3","14","8","7","0","1","1","2","0","0","","0","0","0.052","0.70","0.5"
"Brandon Gomes","0","0","0","0","0","0","0","2.42","0","","","","","","","","","","","0","0","","0.00","0.0"
"Ronald Belisario","2","0","0","0","1","0","0","0.00","7","31","18","13","2","3","5","1","1","0","","0","0","0.021","0.20","1.0"
