"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Drew Smyly, L (0-2)","4","7","5","5","2","4","2","4.35","21","95","61","36","11","14","4","11","7","0","30","","","-0.348","1.05","-3.0"
"Alex Colome","3","2","0","0","0","1","0","4.15","12","50","31","20","4","7","4","6","2","0","","0","0","0.087","0.53","1.5"
"Xavier Cedeno","1","0","0","0","0","3","0","2.23","3","14","10","4","3","3","0","0","0","0","","0","0","0.015","0.18","0.5"
