"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nate Karns","5","5","4","4","3","3","2","3.63","22","72","45","27","4","14","7","9","6","0","41","","","-0.194","0.81","-1.7"
"Brandon Gomes, H (7)","1","2","0","0","0","2","0","2.37","4","15","11","3","7","1","1","1","1","0","","0","0","0.085","1.95","0.5"
"Jake McGee, H (4)","1","0","0","0","0","2","0","4.50","3","11","7","1","4","2","0","1","0","0","","0","0","0.104","1.40","0.5"
"Kevin Jepsen, H (13)","0.2","2","0","0","0","1","0","2.05","3","12","8","5","0","3","2","0","0","0","","0","0","0.025","3.58","0.1"
"Brad Boxberger, BS (1), W (3-3)","1.1","2","1","1","2","1","0","2.95","7","32","17","10","4","3","2","2","2","0","","1","0","-0.205","4.43","-0.2"
"Xavier Cedeno, H (7)","0.1","0","0","0","0","0","0","2.63","1","5","3","1","1","1","0","1","0","0","","0","0","0.083","3.35","0.2"
"Steve Geltz, S (2)","0.2","0","0","0","1","0","0","2.95","3","10","6","2","1","3","2","0","0","0","","0","0","0.103","3.99","0.2"
