"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jake Odorizzi","6","6","1","1","1","9","0","3.02","24","107","71","40","17","14","7","7","3","0","64","","","0.210","1.11","1.9"
"Steve Geltz, H (18)","1","0","0","0","0","1","0","3.45","3","12","9","6","2","1","1","1","0","0","","0","0","0.107","1.41","0.5"
"Jake McGee, BS (4)","1.2","3","1","1","2","2","0","2.57","9","33","16","12","1","3","3","2","2","0","","0","0","-0.130","2.93","-0.3"
"Brad Boxberger, L (4-9)","0.1","1","1","1","0","0","1","3.06","2","9","6","4","1","1","0","2","1","0","","1","0","-0.303","2.26","-0.8"
