"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Melky Cabrera  LF","4","0","2","0","0","0","4",".284",".328",".375",".703","23","16","-0.013","2.00","0.100","-0.113","0.3","1","0",""
"Jose Bautista  RF","4","0","0","0","0","0","4",".263",".368",".510",".878","12","9","-0.327","2.48","0.000","-0.327","-2.0","1","0","GDP"
"Edwin Encarnacion  3B","4","1","1","1","0","0","4",".264",".340",".524",".864","15","10","-0.014","1.38","0.116","-0.130","0.5","0","1","HR"
"Adam Lind  1B","3","0","0","0","0","2","3",".316",".403",".515",".917","17","10","-0.048","0.68","0.000","-0.048","-0.3","11","1",""
"J.P. Arencibia  C","3","0","0","0","0","2","3",".222",".244",".449",".693","12","10","-0.068","0.95","0.000","-0.068","-0.5","7","0",""
"Colby Rasmus  CF","3","0","0","0","0","1","3",".257",".316",".450",".766","14","7","-0.084","1.18","0.000","-0.084","-0.5","1","0",""
"Emilio Bonifacio  2B","2","0","0","0","0","0","2",".216",".244",".338",".581","5","3","-0.022","0.46","0.000","-0.022","-0.2","1","5",""
"Mark DeRosa  PH-2B","1","0","1","0","0","0","1",".257",".337",".500",".837","1","1","0.061","1.47","0.061","0.000","0.2","0","0",""
"Munenori Kawasaki  SS","2","0","0","0","0","0","2",".214",".331",".277",".608","9","6","-0.060","1.26","0.000","-0.060","-0.4","1","2",""
"Rajai Davis  PH","1","0","0","0","0","0","1",".280",".322",".390",".712","1","1","-0.119","2.90","0.000","-0.119","-0.4","","","GDP"
"Neil Wagner  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","1",""
"Josh Johnson  P","1","0","0","0","1","1","2",".000",".500",".000",".500","11","4","0.025","0.85","0.042","-0.017","0.1","1","1",""
"Maicer Izturis  SS","1","0","1","0","0","0","1",".221",".256",".315",".572","5","3","0.115","2.72","0.115","0.000","0.4","0","0",""
