"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Coco Crisp  CF","3","1","1","0","2","1","5",".257",".326",".451",".777","25","13","-0.004","1.22","0.065","-0.069","0.2","4","0",""
"Rajai Davis  LF-RF","5","1","2","1","0","0","5",".275",".317",".387",".704","17","13","-0.088","1.48","0.095","-0.183","0.3","0","0","2B,2·SB"
"Kurt Suzuki  DH","4","0","0","1","0","1","5",".263",".318",".422",".741","15","10","-0.097","0.99","0.016","-0.113","-1.2","","","SF,GDP"
"Kevin Kouzmanoff  3B","4","1","2","0","0","0","4",".272",".305",".405",".709","12","9","0.057","0.55","0.080","-0.022","0.6","1","1","2·2B"
"Adam Rosales  1B","4","0","1","0","0","2","4",".273",".323",".409",".732","15","11","-0.037","0.94","0.044","-0.080","-0.5","9","0",""
"Mark Ellis  2B","3","0","1","0","1","1","4",".265",".339",".332",".670","13","8","-0.008","1.21","0.091","-0.099","-0.2","1","2","CS"
"Landon Powell  C","4","1","0","1","0","1","4",".236",".325",".319",".645","18","11","-0.089","1.33","0.000","-0.089","-0.8","4","0",""
"Matt Carson  RF","3","0","2","0","0","0","3",".214",".207",".357",".564","11","9","0.006","0.91","0.042","-0.036","0.0","2","0",""
"Matt Watson  PH-LF","1","0","0","0","0","0","1",".125",".176",".313",".489","4","2","-0.004","0.14","0.000","-0.004","-0.1","0","0",""
"Cliff Pennington  SS","3","0","1","1","0","0","4",".258",".331",".374",".705","18","12","0.124","1.16","0.163","-0.040","0.9","3","6","2B,HBP"
"","","","","","","","","","","","","","","","","","","","","",""
"Vin Mazzaro  P","","","","","","","","","","","","","","","","","","","0","0",""
"Brad Ziegler  P","","","","","","","","","","","","","","","","","","","0","0",""
"Henry Rodriguez  P","","","","","","","","","","","","","","","","","","","0","0",""
"Ross Wolf  P","","","","","","","","","","","","","","","","","","","0","1",""
