"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Coco Crisp  CF","5","1","1","0","0","1","5",".270",".327",".441",".768","16","10","-0.019","0.46","0.024","-0.043","-0.6","3","0",""
"Daric Barton  1B","3","4","2","2","2","0","5",".281",".392",".412",".804","20","9","0.217","0.48","0.218","-0.001","2.4","11","1","HR,2B"
"Kurt Suzuki  DH","5","0","4","2","0","0","5",".248",".305",".383",".688","22","15","0.131","0.52","0.132","-0.001","2.5","","","2B"
"Jack Cust  LF","3","0","1","0","1","2","4",".275",".399",".454",".853","16","10","0.015","0.81","0.064","-0.049","0.4","1","0","2B"
"Gabe Gross  RF","1","0","0","0","0","0","1",".237",".285",".303",".588","3","2","-0.001","0.02","0.000","-0.001","-0.1","1","0",""
"Kevin Kouzmanoff  3B","3","0","2","1","1","0","4",".261",".296",".399",".695","10","5","0.032","0.70","0.079","-0.047","0.7","0","0","SB"
"Mark Ellis  2B","3","0","0","0","1","0","4",".249",".324",".317",".641","16","9","-0.111","0.80","0.002","-0.112","-2.3","4","6","GDP"
"Rajai Davis  RF-LF","4","0","1","0","0","1","4",".273",".312",".374",".686","9","6","-0.029","0.45","0.011","-0.039","-0.8","4","0",""
"Landon Powell  C","4","0","0","0","0","0","4",".220",".301",".286",".587","13","9","-0.047","0.33","0.000","-0.047","-1.4","1","0","GDP"
"Cliff Pennington  SS","4","0","0","0","0","0","4",".252",".325",".364",".689","15","10","-0.036","0.34","0.000","-0.036","-0.7","1","3",""
"","","","","","","","","","","","","","","","","","","","","",""
"Dallas Braden  P","","","","","","","","","","","","","","","","","","","1","2",""
