"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Coco Crisp  CF","4","0","0","0","0","1","4",".266",".323",".423",".747","11","9","-0.110","1.28","0.000","-0.110","-1.2","1","0",""
"Rajai Davis  LF","4","0","0","0","0","0","4",".266",".304",".367",".671","10","7","-0.128","0.99","0.000","-0.128","-1.4","3","0",""
"Kurt Suzuki  DH","2","0","0","0","1","1","4",".247",".308",".379",".687","14","7","-0.040","0.70","0.020","-0.059","0.0","","","HBP"
"Kevin Kouzmanoff  3B","4","0","0","0","0","1","4",".258",".292",".402",".694","15","10","-0.095","0.92","0.000","-0.095","-1.1","1","1",""
"Mark Ellis  2B","4","0","1","0","0","0","4",".256",".328",".329",".657","7","6","-0.012","0.71","0.037","-0.049","-0.3","1","4",""
"Matt Carson  RF","3","0","0","0","0","1","3",".174",".167",".261",".428","16","9","-0.063","0.85","0.000","-0.063","-0.6","0","1",""
"Jack Cust  PH","1","0","0","0","0","0","1",".271",".392",".443",".835","3","2","-0.001","0.05","0.000","-0.001","-0.2","","",""
"Jeff Larish  1B","2","0","0","0","0","0","3",".225",".279",".400",".679","7","3","-0.038","1.01","0.024","-0.063","-0.2","8","2","HBP"
"Landon Powell  C","1","0","0","0","2","0","3",".215",".308",".280",".588","12","4","0.058","0.92","0.082","-0.024","0.6","7","0",""
"Cliff Pennington  SS","2","0","0","0","0","0","2",".251",".325",".359",".684","6","5","-0.006","1.35","0.068","-0.074","0.1","2","2","GDP"
"Daric Barton  PH","1","0","0","0","0","1","1",".283",".400",".418",".819","5","3","-0.044","1.79","0.000","-0.044","-0.6","","",""
"Steven Tolleson  SS","0","0","0","0","0","0","0",".286",".286",".286",".571","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"","","","","","","","","","","","","","","","","","","","","",""
"Dallas Braden  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jerry Blevins  P","","","","","","","","","","","","","","","","","","","0","1",""
"Michael Wuertz  P","","","","","","","","","","","","","","","","","","","1","1",""
"Henry Rodriguez  P","","","","","","","","","","","","","","","","","","","0","0",""
"Justin James  P","","","","","","","","","","","","","","","","","","","0","0",""
