"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Wandy Rodriguez, L (3-9)","5","7","8","8","5","4","2","5.60","26","98","52","31","3","18","6","11","4","0","20","","","-0.434","0.81","-4.4"
"Jeff Fulchino","1","1","1","1","0","0","1","7.83","4","16","12","7","0","5","0","4","1","0","","2","2","-0.044","0.32","-1.5"
"Wesley Wright","1","0","0","0","0","1","0","4.50","4","13","8","3","1","4","1","1","0","0","","0","0","0.002","0.03","0.5"
"Tim Byrdak","1","1","0","0","0","1","0","6.91","4","17","10","7","1","2","2","1","0","0","","0","0","0.001","0.01","0.5"
