"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brett Myers","6","7","3","3","3","4","0","3.02","29","108","65","39","7","19","5","16","5","0","47","","","-0.101","1.29","0.1"
"Fernando Abad","0.2","0","0","0","1","0","0","2.25","3","13","8","6","0","2","0","2","1","0","","0","0","0.047","1.56","0.3"
"Wilton Lopez, L (5-1)","1","1","1","1","0","0","0","3.05","4","12","8","7","0","1","2","2","0","0","","1","0","-0.193","2.19","-0.4"
"Tim Byrdak","0.1","0","0","0","0","1","0","3.48","1","4","3","2","1","0","0","0","0","0","","0","0","0.008","0.30","0.1"
