"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Brett Myers","6","7","2","2","3","3","0","3.22","27","111","66","39","6","21","9","13","4","0","50","","","0.108","1.49","0.9"
"Wilton Lopez, H (1)","1","0","0","0","0","2","0","4.50","3","15","10","4","2","4","0","1","0","0","","0","0","0.107","1.41","0.5"
"Brandon Lyon, H (6)","1","1","0","0","0","1","0","3.54","4","12","9","7","1","1","0","3","1","0","","0","0","0.139","1.99","0.5"
"Matt Lindstrom, BS (1), L (1-1)","1.2","4","2","2","3","2","0","2.14","12","44","23","16","7","0","3","4","2","0","","0","0","-0.669","4.76","-1.8"
