"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Austin Jackson  CF","3","1","1","0","1","1","4",".302",".351",".405",".756","21","11","0.141","1.22","0.176","-0.035","1.1","2","0","SB"
"Johnny Damon  PH","1","0","0","0","0","1","1",".269",".365",".394",".758","7","4","-0.229","9.21","0.000","-0.229","-0.8","","",""
"Ramon Santiago  SS","4","0","1","0","0","0","4",".259",".339",".323",".662","10","7","0.006","1.30","0.079","-0.073","-0.1","2","2",""
"Magglio Ordonez  RF","3","0","0","0","1","0","4",".319",".394",".504",".898","19","11","-0.091","1.33","0.030","-0.122","-0.8","1","0",""
"Miguel Cabrera  1B","4","1","1","2","0","2","4",".330",".406",".626","1.032","17","12","-0.025","1.32","0.041","-0.066","0.3","4","1","HR"
"Brennan Boesch  LF","4","0","0","0","0","2","4",".337",".389",".611","1.000","12","8","-0.111","1.05","0.000","-0.111","-0.9","2","0",""
"Carlos Guillen  2B","3","1","0","0","1","1","4",".277",".335",".452",".787","21","11","-0.047","0.80","0.023","-0.070","-0.5","3","1",""
"Brandon Inge  3B","2","0","0","0","2","1","4",".260",".334",".409",".744","27","16","0.042","0.80","0.070","-0.028","0.2","0","2",""
"Alex Avila  C","3","0","0","0","0","0","3",".235",".321",".353",".674","7","3","-0.075","1.02","0.000","-0.075","-0.6","9","2",""
"Danny Worth  PH","0","0","0","0","1","0","1",".260",".302",".320",".622","4","0","0.071","2.81","0.071","0.000","0.3","","",""
"Max Scherzer  P","2","0","0","0","0","0","2",".000",".000",".000",".000","8","6","-0.048","0.91","0.000","-0.048","-0.4","1","1",""
"Joel Zumaya  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Ryan Raburn  PH","1","0","0","0","0","1","1",".204",".288",".359",".647","4","3","-0.036","1.42","0.000","-0.036","-0.2","","",""
"Enrique Gonzalez  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Fu-Te Ni  P","0","0","0","0","0","0","0","","","","","","","0.000","0.00","0.000","0.000","0.0","0","0",""
"Gerald Laird  PH","0","0","0","1","1","0","1",".176",".253",".232",".486","6","2","0.086","5.68","0.086","0.000","1.0","","",""
