"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Anibal Sanchez, W (6-7)","7","7","3","3","2","5","2","4.59","29","106","68","40","12","16","10","12","6","0","54","","","0.081","0.44","0.3"
"Blaine Hardy","1","1","0","0","0","1","0","2.83","4","16","10","6","1","3","1","2","1","0","","0","0","0.001","0.02","0.5"
"Joakim Soria","1","1","1","1","0","0","1","2.70","4","10","7","6","0","1","1","3","0","0","","0","0","0.000","0.00","-0.5"
