"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Matt Boyd, L (1-6)","2.2","7","6","6","1","2","3","7.53","15","69","39","24","5","10","2","10","4","0","21","","","-0.428","0.70","-4.7"
"Jeff Ferrell","1.2","1","0","0","1","0","0","6.97","7","25","15","10","0","5","1","5","3","0","","1","0","0.024","0.22","0.7"
"Kyle Lobstein","3.2","1","0","0","1","1","0","5.94","12","47","26","17","4","5","7","3","1","0","","1","0","0.033","0.12","2.1"
