"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Steven Wright","1","1","3","3","2","1","0","5.40","7","38","18","10","5","3","1","2","1","0","38","","","-0.241","1.08","-2.5"
"Brandon Workman, W (2-1)","4.2","9","6","6","2","2","2","5.04","23","91","54","31","4","19","9","10","4","0","","0","0","-0.170","0.66","-4.2"
"Drake Britton, H (1)","2.1","1","1","1","0","3","1","0.79","8","29","20","8","5","7","1","4","1","0","","2","0","0.058","0.29","0.5"
"Rubby De La Rosa","1","0","0","0","0","2","0","0.00","3","16","12","6","3","3","1","0","0","0","","0","0","0.007","0.09","0.5"
