"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Jon Lester, L (8-5)","5","9","5","5","2","6","1","4.60","26","112","73","46","10","17","6","12","5","0","33","","","-0.255","1.32","-1.7"
"Alex Wilson","1.1","3","3","3","1","1","0","4.88","8","26","14","9","2","3","1","5","2","0","","2","2","-0.138","0.38","-2.8"
"Jose De La Torre","1.2","3","3","3","2","4","0","7.71","11","50","30","15","8","7","2","2","1","0","","1","1","-0.010","0.03","-2.9"
