"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"John Lackey, W (4-5)","7","7","2","2","1","4","0","3.08","27","101","61","40","7","14","10","12","6","0","58","","","0.157","1.06","1.5"
"Koji Uehara, H (12)","1","0","0","0","0","3","0","2.25","3","15","11","5","2","4","0","0","0","0","","0","0","0.051","0.67","0.5"
"Andrew Bailey, S (8)","1","3","2","2","0","1","1","2.95","5","20","14","9","2","3","2","2","1","0","","0","0","0.041","2.25","-1.5"
