"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Scott Kazmir, W (3-4)","7","3","3","3","3","5","1","6.09","27","112","68","38","15","15","7","12","2","0","61","","","-0.033","0.59","0.3"
"Bobby Cassevah","1.1","4","4","2","0","0","0","6.52","9","23","14","10","1","3","4","5","2","0","","0","0","-0.014","0.10","-2.2"
"Fernando Rodney","0.2","1","0","0","0","1","0","2.50","3","12","8","3","1","4","1","1","0","0","","2","2","0.018","0.78","-0.8"
