"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ivan Nova, W (7-4)","8","4","1","1","0","7","0","4.13","28","105","70","44","9","17","16","5","5","0","77","","","0.292","0.68","2.8"
"Luis Ayala","0","1","1","1","0","0","0","1.59","1","5","3","1","0","2","0","1","1","0","","0","0","-0.021","0.41","-0.4"
"Boone Logan","0","0","1","1","0","0","0","3.94","1","1","0","","0","0","0","0","0","0","","1","0","-0.045","0.88","-0.6"
"Mariano Rivera, S (18)","1","1","0","0","0","1","0","1.91","4","19","13","9","1","3","3","0","0","0","","2","2","0.082","1.78","-0.5"
