"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Ivan Nova","3.2","5","4","4","3","1","0","4.67","20","74","42","25","3","14","14","1","0","0","33","","","-0.371","1.42","-2.6"
"Hector Noesi","2.1","2","0","0","0","1","0","0.96","8","32","20","13","4","3","3","4","1","0","","2","0","0.125","0.84","1.3"
"David Robertson","1.1","1","0","0","0","3","0","1.27","5","21","13","3","3","7","1","1","1","0","","0","0","0.082","1.31","0.4"
"Joba Chamberlain","1.2","0","0","0","1","2","0","3.12","6","28","15","8","3","4","2","1","1","0","","1","0","0.230","2.13","0.9"
"Boone Logan","1","1","0","0","0","0","0","4.15","3","9","6","4","0","2","3","0","0","0","","0","0","0.127","2.26","0.5"
"Luis Ayala","1","1","0","0","0","1","0","1.80","4","13","9","7","1","1","3","0","0","0","","0","0","0.127","2.63","0.5"
"Mariano Rivera, L (1-1)","0.1","3","1","1","1","0","0","2.11","5","17","9","7","0","2","1","3","3","0","","0","0","-0.373","3.37","-2.1"
