"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Mike McCoy  RF","3","0","0","0","0","1","4",".222",".330",".321",".651","12","7","-0.096","1.43","0.000","-0.096","-0.7","3","0","SH"
"Eric Thames  LF","4","1","2","0","0","1","4",".272",".321",".469",".790","11","6","-0.015","1.31","0.084","-0.099","0.3","3","0","SB"
"Yunel Escobar  SS","4","0","0","0","0","2","4",".287",".365",".411",".776","16","11","-0.184","1.78","0.000","-0.184","-1.2","1","2",""
"Adam Lind  DH","0","0","0","0","0","0","1",".263",".308",".460",".767","3","1","0.020","0.79","0.020","0.000","0.2","","","HBP"
"Mark Teahen  PH","3","0","0","0","0","1","3",".192",".261",".308",".568","8","5","-0.073","0.92","0.000","-0.073","-0.7","","",""
"Edwin Encarnacion  1B","4","0","1","1","0","1","4",".282",".343",".463",".806","15","11","0.056","0.94","0.114","-0.058","0.6","6","0",""
"Colby Rasmus  CF","3","0","0","0","1","1","4",".243",".318",".421",".740","20","11","-0.060","1.16","0.012","-0.072","-0.4","4","0",""
"Brett Lawrie  3B","3","0","0","0","0","1","3",".346",".404",".635","1.038","9","6","-0.114","1.53","0.000","-0.114","-1.1","0","0",""
"Jose Molina  C","3","0","0","0","0","1","3",".302",".371",".442",".812","10","8","-0.057","0.75","0.000","-0.057","-0.4","4","0",""
"John McDonald  2B","3","0","1","0","0","0","3",".255",".290",".352",".641","6","5","0.039","1.36","0.087","-0.048","-0.0","3","4",""
"","","","","","","","","","","","","","","","","","","","","",""
"Henderson Alvarez  P","","","","","","","","","","","","","","","","","","","0","1",""
"Jesse Litsch  P","","","","","","","","","","","","","","","","","","","0","0",""
"Rommie Lewis  P","","","","","","","","","","","","","","","","","","","0","0",""
