"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Mike McCoy  SS","1","0","0","0","4","0","5",".241",".353",".328",".681","23","7","0.290","2.52","0.312","-0.022","1.4","0","4",""
"Corey Patterson  LF","4","0","0","0","0","0","5",".288",".316",".443",".759","14","10","-0.447","3.53","0.000","-0.447","-2.4","1","0","SH,GDP"
"Jose Bautista  RF","3","1","0","0","1","1","4",".345",".498",".711","1.209","17","11","-0.029","1.51","0.045","-0.075","-0.4","1","1",""
"Adam Lind  1B","4","1","3","0","0","1","4",".329",".367",".584",".951","19","11","-0.003","1.84","0.104","-0.107","0.4","11","0",""
"J.P. Arencibia  C","4","0","1","2","0","1","4",".249",".306",".497",".803","14","10","-0.054","2.55","0.177","-0.231","0.6","6","1","3B"
"Aaron Hill  2B","3","0","0","0","1","0","4",".246",".288",".322",".610","15","8","-0.147","1.77","0.017","-0.164","-0.8","3","2","GDP"
"Edwin Encarnacion  DH","4","0","2","0","0","0","4",".264",".301",".374",".675","16","9","0.064","1.78","0.152","-0.088","-0.1","","",""
"Rajai Davis  CF","3","0","0","0","0","1","3",".259",".293",".374",".667","8","7","-0.115","1.61","0.000","-0.115","-0.8","0","0",""
"Juan Rivera  PH","1","0","1","0","0","0","1",".249",".316",".351",".667","7","4","0.110","3.86","0.110","0.000","0.4","","",""
"Jayson Nix  3B","4","0","1","0","0","1","4",".202",".284",".385",".669","13","8","-0.216","2.45","0.036","-0.252","-0.8","2","1","GDP"
"","","","","","","","","","","","","","","","","","","","","",""
"Ricky Romero  P","","","","","","","","","","","","","","","","","","","0","4",""
