"Batting","AB","R","H","RBI","BB","SO","PA","BA","OBP","SLG","OPS","Pit","Str","WPA","aLI","WPA+","WPA-","RE24","PO","A","V22"
"Yunel Escobar  SS","4","0","2","1","1","0","5",".277",".352",".418",".770","21","11","0.083","0.58","0.104","-0.022","1.2","0","6","2B"
"Aaron Hill  2B","5","0","1","0","0","1","5",".247",".291",".340",".632","15","12","-0.018","0.67","0.031","-0.049","-0.6","1","2",""
"Jose Bautista  RF","5","0","1","0","0","2","5",".325",".468",".655","1.123","27","18","-0.092","0.70","0.001","-0.092","-0.9","3","1",""
"Adam Lind  1B","4","1","1","0","0","1","5",".314",".360",".569",".928","13","6","-0.030","0.78","0.038","-0.068","0.1","14","0","HBP"
"Juan Rivera  LF","4","0","2","0","0","0","4",".253",".317",".378",".694","11","9","-0.029","1.01","0.047","-0.076","0.1","0","0","2B,SB"
"Rajai Davis  PR-CF","1","0","0","0","0","1","1",".231",".261",".338",".599","4","3","-0.001","0.04","0.000","-0.001","-0.6","2","0",""
"Edwin Encarnacion  3B","4","1","1","0","0","0","4",".255",".290",".388",".678","13","8","0.012","0.89","0.072","-0.061","-0.2","0","1",""
"John McDonald  3B","1","0","0","0","0","0","1",".189",".248",".297",".545","5","2","-0.001","0.03","0.000","-0.001","-0.4","0","1",""
"Corey Patterson  CF-LF","3","1","0","1","2","1","5",".263",".297",".396",".693","19","8","0.102","0.83","0.119","-0.017","0.9","2","0","IW"
"J.P. Arencibia  C","3","2","1","1","1","1","4",".228",".280",".451",".731","17","9","0.075","0.83","0.121","-0.046","0.3","5","1","HR,IW"
"Ricky Romero  P","4","0","1","2","0","1","4",".167",".167",".167",".333","11","8","0.054","0.76","0.087","-0.033","1.1","0","2",""
