"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bartolo Colon, W (12-3)","7","7","1","1","1","5","0","2.69","30","108","78","50","9","19","14","10","5","0","63","","","0.314","1.56","1.9"
"Ryan Cook, H (13)","1","2","0","0","0","1","0","2.58","5","11","7","4","1","2","1","3","2","0","","0","0","0.127","4.33","0.4"
"Grant Balfour, S (23)","1","0","0","0","0","0","0","1.77","3","16","10","4","2","4","0","3","0","0","","0","0","0.172","2.39","0.4"
