"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Dan Straily","7","6","4","4","2","3","0","4.67","28","95","58","40","8","10","4","19","8","0","50","","","-0.066","0.89","-0.5"
"Sean Doolittle","1","1","0","0","0","2","0","3.08","4","16","12","6","0","6","1","1","1","0","","0","0","0.107","2.15","0.5"
"Jerry Blevins, W (5-0)","1","1","0","0","0","1","0","1.65","4","8","6","3","0","3","3","0","0","0","","0","0","0.138","3.05","0.5"
"Grant Balfour, S (14)","1","1","0","0","0","0","0","1.42","4","18","12","7","1","4","3","1","0","0","","0","0","0.201","4.92","0.5"
