"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Bartolo Colon, W (7-2)","7","8","1","1","2","4","0","3.14","30","93","66","47","3","16","12","12","6","0","59","","","0.215","1.08","2.2"
"Ryan Cook","1","0","0","0","0","1","0","2.00","3","15","11","6","4","1","0","2","1","0","","0","0","0.012","0.16","0.5"
"Jesse Chavez","1","1","0","0","0","2","0","2.57","4","17","12","8","1","3","0","2","2","0","","0","0","0.006","0.12","0.5"
