"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yovani Gallardo, L (7-9)","4","7","5","5","3","1","1","2.91","22","93","48","33","3","12","8","10","5","0","26","","","-0.181","0.85","-2.0"
"Anthony Ranaudo","3","5","5","5","3","4","1","7.63","18","73","43","28","6","9","4","6","2","0","","2","2","-0.055","0.18","-4.6"
"Anthony Bass","1","1","0","0","0","0","0","4.07","4","7","5","4","0","1","1","3","0","0","","0","0","0.000","0.00","0.5"
