"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yovani Gallardo, L (2-2)","5","6","5","3","1","6","1","3.92","23","96","61","34","7","20","10","6","5","0","44","","","-0.277","0.69","-2.6"
"Roman Mendez","1","0","0","0","0","1","0","2.57","3","10","7","3","2","2","0","2","0","0","","0","0","0.009","0.11","0.5"
"Logan Verrett","1.2","2","3","2","1","1","0","6.00","9","41","24","12","4","8","2","5","3","0","","0","0","-0.015","0.00","-2.3"
"Stolmy Pimentel","0.1","0","0","0","1","0","0","2.45","2","6","2","1","0","1","0","1","1","0","","1","0","0.000","0.00","0.2"
