"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Yovani Gallardo, W (10-9)","6","8","0","0","1","4","0","3.25","26","98","63","42","4","17","11","10","6","0","59","","","0.212","0.86","2.5"
"Jake Diekman","1","0","0","0","0","1","0","4.41","3","15","11","8","2","1","1","1","0","0","","1","0","0.062","0.85","0.9"
"Sam Dyson","1.2","2","2","2","0","2","0","3.40","7","24","17","8","3","6","5","0","0","0","","0","0","0.029","0.17","0.5"
"Shawn Tolleson","0.1","1","1","1","0","1","1","2.75","2","6","4","1","2","1","0","1","1","0","","2","2","0.004","0.29","-2.5"
