"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Nick Martinez","4","7","7","7","2","2","1","3.92","22","84","56","36","6","14","10","7","5","0","20","","","-0.337","0.51","-4.8"
"Anthony Bass","1","0","0","0","0","0","0","3.99","3","12","8","6","1","1","2","1","1","0","","0","0","0.036","0.46","0.5"
"Spencer Patton","1.1","0","0","0","1","1","0","7.11","5","24","15","9","2","4","2","1","1","0","","0","0","0.053","0.68","0.8"
"Sam Freeman","1.1","0","0","0","3","2","0","3.38","7","31","14","5","5","4","0","2","0","0","","0","0","0.018","0.69","0.0"
"Tanner Scheppers, L (3-1)","0.2","3","1","1","0","0","0","4.65","5","17","12","9","1","2","0","5","3","0","","3","0","-0.309","2.92","-0.6"
