"Pitching","IP","H","R","ER","BB","SO","HR","ERA","BF","Pit","Str","Ctct","StS","StL","GB","FB","LD","Unk","GSc","IR","IS","WPA","aLI","RE24"
"Colby Lewis, L (14-7)","5.2","7","6","5","2","2","0","4.50","26","100","61","34","10","17","6","16","8","0","33","","","-0.169","0.66","-2.8"
"Andrew Faulkner","0.1","1","0","0","0","0","0","0.00","3","10","7","3","1","3","2","1","1","0","","2","1","-0.009","0.12","-0.6"
"Sam Freeman","1","2","0","0","0","0","0","2.97","5","15","11","8","0","3","2","3","2","0","","0","0","0.001","0.03","0.4"
"Anthony Bass","1","2","1","1","0","0","0","4.60","5","13","8","5","1","2","3","2","2","0","","0","0","-0.001","0.01","-0.6"
